x y rho u v
0 0 1.034983e+00 -5.001631e-03 -4.854399e-03
1 0 1.034985e+00 -4.997924e-03 -4.854280e-03
2 0 1.034986e+00 -4.993911e-03 -4.851704e-03
3 0 1.034988e+00 -4.990598e-03 -4.851110e-03
4 0 1.034989e+00 -4.987886e-03 -4.850959e-03
5 0 1.034993e+00 -4.984840e-03 -4.851184e-03
6 0 1.034995e+00 -4.981363e-03 -4.851012e-03
7 0 1.034997e+00 -4.977817e-03 -4.850931e-03
8 0 1.034999e+00 -4.974024e-03 -4.850813e-03
9 0 1.035000e+00 -4.969703e-03 -4.850806e-03
10 0 1.035002e+00 -4.965698e-03 -4.850621e-03
11 0 1.035004e+00 -4.961101e-03 -4.850373e-03
12 0 1.035006e+00 -4.956631e-03 -4.850178e-03
13 0 1.035009e+00 -4.952047e-03 -4.849945e-03
14 0 1.035011e+00 -4.947340e-03 -4.849808e-03
15 0 1.035013e+00 -4.942106e-03 -4.849459e-03
16 0 1.035016e+00 -4.936933e-03 -4.849461e-03
17 0 1.035018e+00 -4.931430e-03 -4.849572e-03
18 0 1.035022e+00 -4.926128e-03 -4.849385e-03
19 0 1.035025e+00 -4.920164e-03 -4.849523e-03
20 0 1.035028e+00 -4.914169e-03 -4.849523e-03
21 0 1.035032e+00 -4.908233e-03 -4.849359e-03
22 0 1.035036e+00 -4.902292e-03 -4.849575e-03
23 0 1.035039e+00 -4.896011e-03 -4.849189e-03
24 0 1.035043e+00 -4.889459e-03 -4.849116e-03
25 0 1.035047e+00 -4.882761e-03 -4.849022e-03
26 0 1.035052e+00 -4.875907e-03 -4.848906e-03
27 0 1.035057e+00 -4.868987e-03 -4.848613e-03
28 0 1.035061e+00 -4.861847e-03 -4.848426e-03
29 0 1.035065e+00 -4.855065e-03 -4.848272e-03
30 0 1.035069e+00 -4.848423e-03 -4.848445e-03
31 0 1.035072e+00 -4.842454e-03 -4.848644e-03
32 0 1.035076e+00 -4.836633e-03 -4.848773e-03
33 0 1.035079e+00 -4.830814e-03 -4.848807e-03
34 0 1.035081e+00 -4.825937e-03 -4.848958e-03
35 0 1.035083e+00 -4.820907e-03 -4.849030e-03
36 0 1.035084e+00 -4.816512e-03 -4.849342e-03
37 0 1.035085e+00 -4.812301e-03 -4.849484e-03
38 0 1.035086e+00 -4.809210e-03 -4.849767e-03
39 0 1.035086e+00 -4.805947e-03 -4.849884e-03
40 0 1.035085e+00 -4.803445e-03 -4.850020e-03
41 0 1.035084e+00 -4.800790e-03 -4.850266e-03
42 0 1.035083e+00 -4.798832e-03 -4.850513e-03
43 0 1.035081e+00 -4.796876e-03 -4.850519e-03
44 0 1.035080e+00 -4.795580e-03 -4.850735e-03
45 0 1.035079e+00 -4.794071e-03 -4.850598e-03
46 0 1.035079e+00 -4.793275e-03 -4.850553e-03
47 0 1.035078e+00 -4.792031e-03 -4.850896e-03
48 0 1.035077e+00 -4.791846e-03 -4.851315e-03
49 0 1.035076e+00 -4.791466e-03 -4.851499e-03
50 0 1.035075e+00 -4.792085e-03 -4.851718e-03
51 0 1.035073e+00 -4.792932e-03 -4.851695e-03
52 0 1.035071e+00 -4.794830e-03 -4.852035e-03
53 0 1.035068e+00 -4.797207e-03 -4.852230e-03
54 0 1.035064e+00 -4.800629e-03 -4.852481e-03
55 0 1.035060e+00 -4.804392e-03 -4.852823e-03
56 0 1.035055e+00 -4.809318e-03 -4.853220e-03
57 0 1.035049e+00 -4.814215e-03 -4.853376e-03
