x y rho u v
0 0 1.047528e+00 -6.718200e-03 -6.668217e-03
1 0 1.047531e+00 -6.713759e-03 -6.665669e-03
2 0 1.047534e+00 -6.710130e-03 -6.665742e-03
3 0 1.047536e+00 -6.705531e-03 -6.665847e-03
4 0 1.047539e+00 -6.701685e-03 -6.666275e-03
5 0 1.047542e+00 -6.697706e-03 -6.666420e-03
6 0 1.047544e+00 -6.694091e-03 -6.666546e-03
7 0 1.047546e+00 -6.689776e-03 -6.666699e-03
8 0 1.047548e+00 -6.686323e-03 -6.666828e-03
9 0 1.047551e+00 -6.682043e-03 -6.666975e-03
10 0 1.047552e+00 -6.678328e-03 -6.667031e-03
11 0 1.047555e+00 -6.674049e-03 -6.667088e-03
12 0 1.047556e+00 -6.670522e-03 -6.667261e-03
13 0 1.047558e+00 -6.666518e-03 -6.667167e-03
14 0 1.047559e+00 -6.663491e-03 -6.667239e-03
15 0 1.047560e+00 -6.659695e-03 -6.667422e-03
16 0 1.047561e+00 -6.656769e-03 -6.667347e-03
17 0 1.047562e+00 -6.653220e-03 -6.667589e-03
18 0 1.047563e+00 -6.650686e-03 -6.667658e-03
19 0 1.047564e+00 -6.647564e-03 -6.667555e-03
20 0 1.047564e+00 -6.645089e-03 -6.667656e-03
21 0 1.047565e+00 -6.642299e-03 -6.667706e-03
22 0 1.047566e+00 -6.640183e-03 -6.668081e-03
23 0 1.047566e+00 -6.637942e-03 -6.668062e-03
24 0 1.047566e+00 -6.636043e-03 -6.668163e-03
25 0 1.047565e+00 -6.634288e-03 -6.668414e-03
26 0 1.047565e+00 -6.632887e-03 -6.668583e-03
27 0 1.047564e+00 -6.631525e-03 -6.668662e-03
28 0 1.047563e+00 -6.630719e-03 -6.668755e-03
29 0 1.047561e+00 -6.629662e-03 -6.669032e-03
30 0 1.047559e+00 -6.629610e-03 -6.669211e-03
31 0 1.047557e+00 -6.629253e-03 -6.669452e-03
32 0 1.047555e+00 -6.630261e-03 -6.669516e-03
33 0 1.047553e+00 -6.630401e-03 -6.669487e-03
34 0 1.047551e+00 -6.631799e-03 -6.669472e-03
35 0 1.047547e+00 -6.632435e-03 -6.669465e-03
36 0 1.047544e+00 -6.634491e-03 -6.669546e-03
37 0 1.047540e+00 -6.635640e-03 -6.669673e-03
38 0 1.047537e+00 -6.638285e-03 -6.669702e-03
39 0 1.047533e+00 -6.640205e-03 -6.669848e-03
40 0 1.047530e+00 -6.643582e-03 -6.669895e-03
41 0 1.047527e+00 -6.645917e-03 -6.669958e-03
42 0 1.047525e+00 -6.649221e-03 -6.670002e-03
43 0 1.047522e+00 -6.652205e-03 -6.670015e-03
44 0 1.047519e+00 -6.655582e-03 -6.669942e-03
45 0 1.047517e+00 -6.658625e-03 -6.670189e-03
46 0 1.047514e+00 -6.662139e-03 -6.670125e-03
47 0 1.047511e+00 -6.665570e-03 -6.670116e-03
48 0 1.047507e+00 -6.669367e-03 -6.669820e-03
49 0 1.047504e+00 -6.673200e-03 -6.669878e-03
50 0 1.047500e+00 -6.677710e-03 -6.669819e-03
51 0 1.047497e+00 -6.682358e-03 -6.669975e-03
52 0 1.047493e+00 -6.687107e-03 -6.669947e-03
53 0 1.047490e+00 -6.691781e-03 -6.669946e-03
54 0 1.047487e+00 -6.696587e-03 -6.669744e-03
55 0 1.047485e+00 -6.701483e-03 -6.669689e-03
56 0 1.047482e+00 -6.706018e-03 -6.669717e-03
57 0 1.047480e+00 -6.710265e-03 -6.669773e-03
58 0 1.047478e+00 -6.714244e-03 -6.670014e-03
59 0 1.047476e+00 -6.718446e-03 -6.669873e-03
60 0 1.047475e+00 -6.722218e-03 -6.669946e-03
61 0 1.047474e+00 -6.725942e-03 -6.669759e-03
62 0 1.047474e+00 -6.729673e-03 -6.669901e-03
