x y rho u v
0 0 1.044497e+00 -6.230348e-03 -6.328894e-03
1 0 1.044492e+00 -6.232234e-03 -6.329868e-03
2 0 1.044489e+00 -6.234424e-03 -6.332064e-03
3 0 1.044486e+00 -6.235885e-03 -6.332924e-03
4 0 1.044483e+00 -6.237135e-03 -6.333158e-03
5 0 1.044479e+00 -6.238888e-03 -6.333135e-03
6 0 1.044476e+00 -6.241048e-03 -6.333239e-03
7 0 1.044473e+00 -6.243255e-03 -6.333397e-03
8 0 1.044470e+00 -6.245957e-03 -6.333558e-03
9 0 1.044466e+00 -6.248428e-03 -6.333520e-03
10 0 1.044463e+00 -6.251918e-03 -6.333685e-03
11 0 1.044460e+00 -6.254659e-03 -6.333583e-03
12 0 1.044456e+00 -6.258239e-03 -6.333540e-03
13 0 1.044452e+00 -6.261552e-03 -6.333291e-03
14 0 1.044449e+00 -6.265282e-03 -6.333271e-03
15 0 1.044445e+00 -6.268260e-03 -6.333214e-03
16 0 1.044442e+00 -6.271932e-03 -6.333318e-03
17 0 1.044440e+00 -6.275014e-03 -6.333191e-03
18 0 1.044440e+00 -6.278264e-03 -6.333231e-03
19 0 1.044439e+00 -6.280951e-03 -6.333140e-03
20 0 1.044439e+00 -6.284027e-03 -6.332874e-03
21 0 1.044440e+00 -6.287081e-03 -6.332981e-03
22 0 1.044442e+00 -6.290868e-03 -6.333246e-03
23 0 1.044446e+00 -6.294345e-03 -6.333426e-03
24 0 1.044449e+00 -6.298022e-03 -6.333775e-03
25 0 1.044453e+00 -6.301673e-03 -6.334097e-03
26 0 1.044457e+00 -6.305471e-03 -6.334222e-03
27 0 1.044462e+00 -6.309861e-03 -6.334228e-03
28 0 1.044467e+00 -6.314412e-03 -6.334228e-03
29 0 1.044473e+00 -6.319206e-03 -6.334300e-03
30 0 1.044480e+00 -6.323504e-03 -6.334371e-03
31 0 1.044485e+00 -6.327778e-03 -6.334244e-03
32 0 1.044492e+00 -6.331563e-03 -6.334304e-03
33 0 1.044496e+00 -6.335130e-03 -6.334190e-03
34 0 1.044501e+00 -6.338429e-03 -6.334099e-03
35 0 1.044505e+00 -6.341283e-03 -6.333940e-03
36 0 1.044508e+00 -6.344181e-03 -6.333864e-03
37 0 1.044511e+00 -6.346549e-03 -6.333802e-03
38 0 1.044514e+00 -6.349115e-03 -6.333670e-03
39 0 1.044516e+00 -6.350727e-03 -6.333525e-03
40 0 1.044517e+00 -6.352210e-03 -6.333675e-03
41 0 1.044519e+00 -6.353781e-03 -6.333667e-03
42 0 1.044521e+00 -6.355376e-03 -6.333493e-03
43 0 1.044523e+00 -6.356642e-03 -6.333133e-03
44 0 1.044525e+00 -6.358335e-03 -6.332924e-03
45 0 1.044526e+00 -6.359421e-03 -6.332641e-03
46 0 1.044527e+00 -6.360478e-03 -6.332466e-03
47 0 1.044528e+00 -6.361291e-03 -6.332344e-03
48 0 1.044529e+00 -6.362468e-03 -6.332157e-03
49 0 1.044531e+00 -6.363415e-03 -6.331821e-03
50 0 1.044532e+00 -6.364453e-03 -6.331550e-03
51 0 1.044533e+00 -6.365469e-03 -6.331737e-03
52 0 1.044534e+00 -6.366409e-03 -6.331848e-03
53 0 1.044536e+00 -6.367075e-03 -6.331793e-03
54 0 1.044538e+00 -6.367958e-03 -6.331578e-03
55 0 1.044540e+00 -6.368411e-03 -6.331784e-03
56 0 1.044543e+00 -6.369381e-03 -6.331601e-03
57 0 1.044544e+00 -6.369643e-03 -6.331557e-03
58 0 1.044545e+00 -6.370289e-03 -6.331520e-03
59 0 1.044547e+00 -6.370064e-03 -6.331554e-03
60 0 1.044548e+00 -6.370344e-03 -6.331609e-03
61 0 1.044550e+00 -6.370000e-03 -6.331693e-03
62 0 1.044552e+00 -6.370150e-03 -6.331699e-03
63 0 1.044554e+00 -6.369350e-03 -6.331646e-03
64 0 1.044555e+00 -6.369278e-03 -6.331792e-03
65 0 1.044556e+00 -6.368439e-03 -6.331853e-03
66 0 1.044557e+00 -6.368113e-03 -6.331862e-03
67 0 1.044558e+00 -6.366917e-03 -6.332075e-03
68 0 1.044560e+00 -6.366233e-03 -6.332017e-03
69 0 1.044561e+00 -6.364746e-03 -6.332142e-03
70 0 1.044563e+00 -6.363728e-03 -6.332141e-03
71 0 1.044565e+00 -6.361747e-03 -6.331886e-03
72 0 1.044568e+00 -6.360215e-03 -6.331923e-03
73 0 1.044570e+00 -6.357539e-03 -6.331924e-03
74 0 1.044573e+00 -6.355689e-03 -6.331874e-03
75 0 1.044576e+00 -6.353077e-03 -6.331879e-03
76 0 1.044580e+00 -6.351090e-03 -6.331981e-03
77 0 1.044583e+00 -6.348331e-03 -6.332035e-03
