x y rho u v
0 0 1.024421e+00 -3.545205e-03 -3.423823e-03
1 0 1.024422e+00 -3.545617e-03 -3.429699e-03
2 0 1.024423e+00 -3.545454e-03 -3.426778e-03
3 0 1.024424e+00 -3.546042e-03 -3.425814e-03
4 0 1.024425e+00 -3.548686e-03 -3.425397e-03
5 0 1.024425e+00 -3.549451e-03 -3.425493e-03
6 0 1.024425e+00 -3.550935e-03 -3.425449e-03
7 0 1.024425e+00 -3.551685e-03 -3.425483e-03
8 0 1.024425e+00 -3.553580e-03 -3.425395e-03
9 0 1.024425e+00 -3.554180e-03 -3.425582e-03
10 0 1.024425e+00 -3.555608e-03 -3.425499e-03
11 0 1.024425e+00 -3.555587e-03 -3.425373e-03
12 0 1.024426e+00 -3.557192e-03 -3.425263e-03
13 0 1.024427e+00 -3.557407e-03 -3.425300e-03
14 0 1.024428e+00 -3.558869e-03 -3.425102e-03
15 0 1.024430e+00 -3.559448e-03 -3.425027e-03
16 0 1.024432e+00 -3.560823e-03 -3.424861e-03
17 0 1.024435e+00 -3.560943e-03 -3.424782e-03
18 0 1.024437e+00 -3.561491e-03 -3.424656e-03
19 0 1.024440e+00 -3.560965e-03 -3.424522e-03
20 0 1.024442e+00 -3.560945e-03 -3.424354e-03
21 0 1.024445e+00 -3.560068e-03 -3.424240e-03
22 0 1.024446e+00 -3.559116e-03 -3.424091e-03
23 0 1.024447e+00 -3.557350e-03 -3.423827e-03
24 0 1.024449e+00 -3.555743e-03 -3.423739e-03
25 0 1.024450e+00 -3.553713e-03 -3.423523e-03
26 0 1.024452e+00 -3.551898e-03 -3.423190e-03
27 0 1.024454e+00 -3.549140e-03 -3.423198e-03
28 0 1.024457e+00 -3.547095e-03 -3.422919e-03
29 0 1.024459e+00 -3.543897e-03 -3.422851e-03
30 0 1.024461e+00 -3.541248e-03 -3.422560e-03
31 0 1.024464e+00 -3.537691e-03 -3.422627e-03
32 0 1.024467e+00 -3.534560e-03 -3.422547e-03
33 0 1.024471e+00 -3.530789e-03 -3.422563e-03
34 0 1.024475e+00 -3.527320e-03 -3.422901e-03
35 0 1.024480e+00 -3.523441e-03 -3.422905e-03
36 0 1.024485e+00 -3.519623e-03 -3.422833e-03
37 0 1.024490e+00 -3.515077e-03 -3.422664e-03
38 0 1.024496e+00 -3.511113e-03 -3.422559e-03
39 0 1.024502e+00 -3.506313e-03 -3.422391e-03
40 0 1.024508e+00 -3.501625e-03 -3.422213e-03
41 0 1.024514e+00 -3.496319e-03 -3.421872e-03
42 0 1.024520e+00 -3.490841e-03 -3.421878e-03
