x y rho u v
0 0 1.032493e+00 -4.482861e-03 -4.532122e-03
1 0 1.032501e+00 -4.478940e-03 -4.526933e-03
2 0 1.032509e+00 -4.476773e-03 -4.528515e-03
3 0 1.032519e+00 -4.474213e-03 -4.529403e-03
4 0 1.032528e+00 -4.472091e-03 -4.530032e-03
5 0 1.032537e+00 -4.471229e-03 -4.530211e-03
6 0 1.032546e+00 -4.470707e-03 -4.530401e-03
7 0 1.032556e+00 -4.470882e-03 -4.530431e-03
8 0 1.032564e+00 -4.471520e-03 -4.530596e-03
9 0 1.032572e+00 -4.472836e-03 -4.530880e-03
10 0 1.032579e+00 -4.473721e-03 -4.530995e-03
11 0 1.032586e+00 -4.475449e-03 -4.531382e-03
12 0 1.032593e+00 -4.476582e-03 -4.531753e-03
13 0 1.032599e+00 -4.478949e-03 -4.531861e-03
14 0 1.032605e+00 -4.480112e-03 -4.531987e-03
15 0 1.032610e+00 -4.482402e-03 -4.532197e-03
16 0 1.032616e+00 -4.483979e-03 -4.532483e-03
17 0 1.032621e+00 -4.486875e-03 -4.532715e-03
18 0 1.032625e+00 -4.488499e-03 -4.532818e-03
19 0 1.032630e+00 -4.491485e-03 -4.532743e-03
20 0 1.032633e+00 -4.493276e-03 -4.532644e-03
21 0 1.032637e+00 -4.496352e-03 -4.532579e-03
22 0 1.032640e+00 -4.498267e-03 -4.532315e-03
23 0 1.032644e+00 -4.501579e-03 -4.532448e-03
24 0 1.032647e+00 -4.503815e-03 -4.532367e-03
25 0 1.032649e+00 -4.507250e-03 -4.532351e-03
26 0 1.032653e+00 -4.509673e-03 -4.532301e-03
27 0 1.032656e+00 -4.513388e-03 -4.532463e-03
28 0 1.032659e+00 -4.515836e-03 -4.532501e-03
29 0 1.032661e+00 -4.519684e-03 -4.532695e-03
30 0 1.032663e+00 -4.522099e-03 -4.532885e-03
31 0 1.032665e+00 -4.525930e-03 -4.532901e-03
32 0 1.032666e+00 -4.528499e-03 -4.533093e-03
33 0 1.032666e+00 -4.532994e-03 -4.533149e-03
34 0 1.032666e+00 -4.536233e-03 -4.533097e-03
35 0 1.032664e+00 -4.541082e-03 -4.533203e-03
36 0 1.032662e+00 -4.544868e-03 -4.533099e-03
37 0 1.032659e+00 -4.549803e-03 -4.532969e-03
38 0 1.032655e+00 -4.554281e-03 -4.533099e-03
39 0 1.032651e+00 -4.559449e-03 -4.533064e-03
40 0 1.032647e+00 -4.563719e-03 -4.532859e-03
41 0 1.032643e+00 -4.568873e-03 -4.532834e-03
42 0 1.032639e+00 -4.573271e-03 -4.532742e-03
43 0 1.032635e+00 -4.577874e-03 -4.532688e-03
44 0 1.032631e+00 -4.581706e-03 -4.532774e-03
45 0 1.032627e+00 -4.585888e-03 -4.532707e-03
46 0 1.032622e+00 -4.589799e-03 -4.532698e-03
47 0 1.032617e+00 -4.593723e-03 -4.532578e-03
48 0 1.032612e+00 -4.597018e-03 -4.532558e-03
49 0 1.032607e+00 -4.600421e-03 -4.532536e-03
50 0 1.032602e+00 -4.603490e-03 -4.532635e-03
51 0 1.032597e+00 -4.606584e-03 -4.532852e-03
52 0 1.032592e+00 -4.609417e-03 -4.532785e-03
53 0 1.032588e+00 -4.612759e-03 -4.532718e-03
54 0 1.032585e+00 -4.615680e-03 -4.532504e-03
55 0 1.032581e+00 -4.618552e-03 -4.532224e-03
56 0 1.032577e+00 -4.620926e-03 -4.532146e-03
57 0 1.032573e+00 -4.623696e-03 -4.532176e-03
58 0 1.032570e+00 -4.625942e-03 -4.532103e-03
59 0 1.032566e+00 -4.628308e-03 -4.532121e-03
60 0 1.032562e+00 -4.630059e-03 -4.532244e-03
61 0 1.032559e+00 -4.632582e-03 -4.532087e-03
62 0 1.032556e+00 -4.634134e-03 -4.531974e-03
63 0 1.032553e+00 -4.636236e-03 -4.531936e-03
64 0 1.032550e+00 -4.637269e-03 -4.531921e-03
65 0 1.032546e+00 -4.639216e-03 -4.531907e-03
66 0 1.032543e+00 -4.640134e-03 -4.532017e-03
67 0 1.032540e+00 -4.641635e-03 -4.531866e-03
68 0 1.032536e+00 -4.642079e-03 -4.531625e-03
69 0 1.032532e+00 -4.643771e-03 -4.531498e-03
70 0 1.032529e+00 -4.643947e-03 -4.531434e-03
71 0 1.032526e+00 -4.644959e-03 -4.531226e-03
72 0 1.032524e+00 -4.645167e-03 -4.531306e-03
73 0 1.032520e+00 -4.646061e-03 -4.531373e-03
74 0 1.032517e+00 -4.646290e-03 -4.531372e-03
75 0 1.032515e+00 -4.647331e-03 -4.531479e-03
76 0 1.032512e+00 -4.647480e-03 -4.531378e-03
77 0 1.032510e+00 -4.648387e-03 -4.531320e-03
78 0 1.032508e+00 -4.648531e-03 -4.531401e-03
79 0 1.032505e+00 -4.649290e-03 -4.531149e-03
80 0 1.032503e+00 -4.649346e-03 -4.531131e-03
81 0 1.032501e+00 -4.650069e-03 -4.531156e-03
82 0 1.032499e+00 -4.649795e-03 -4.530986e-03
83 0 1.032496e+00 -4.650120e-03 -4.530957e-03
84 0 1.032493e+00 -4.649208e-03 -4.530921e-03
85 0 1.032490e+00 -4.649035e-03 -4.530903e-03
86 0 1.032487e+00 -4.647946e-03 -4.530733e-03
87 0 1.032483e+00 -4.647799e-03 -4.530762e-03
88 0 1.032479e+00 -4.646358e-03 -4.530529e-03
89 0 1.032476e+00 -4.645708e-03 -4.530651e-03
90 0 1.032472e+00 -4.643939e-03 -4.530542e-03
91 0 1.032469e+00 -4.643292e-03 -4.530862e-03
92 0 1.032466e+00 -4.641520e-03 -4.530733e-03
93 0 1.032463e+00 -4.640367e-03 -4.530820e-03
94 0 1.032461e+00 -4.638189e-03 -4.530680e-03
95 0 1.032459e+00 -4.636617e-03 -4.530531e-03
96 0 1.032457e+00 -4.634657e-03 -4.530370e-03
97 0 1.032455e+00 -4.632859e-03 -4.530336e-03
98 0 1.032452e+00 -4.630312e-03 -4.530403e-03
99 0 1.032450e+00 -4.628005e-03 -4.530331e-03
100 0 1.032448e+00 -4.625064e-03 -4.530493e-03
101 0 1.032446e+00 -4.622427e-03 -4.530621e-03
102 0 1.032444e+00 -4.619187e-03 -4.530462e-03
103 0 1.032442e+00 -4.616298e-03 -4.530438e-03
104 0 1.032440e+00 -4.612825e-03 -4.530431e-03
105 0 1.032439e+00 -4.609811e-03 -4.530267e-03
106 0 1.032437e+00 -4.606321e-03 -4.530264e-03
107 0 1.032436e+00 -4.602734e-03 -4.529938e-03
108 0 1.032435e+00 -4.598871e-03 -4.529871e-03
109 0 1.032435e+00 -4.595301e-03 -4.529779e-03
110 0 1.032434e+00 -4.591153e-03 -4.529652e-03
111 0 1.032433e+00 -4.586631e-03 -4.529622e-03
112 0 1.032434e+00 -4.582365e-03 -4.529535e-03
113 0 1.032435e+00 -4.577778e-03 -4.529503e-03
114 0 1.032436e+00 -4.572902e-03 -4.529475e-03
115 0 1.032437e+00 -4.567694e-03 -4.529468e-03
116 0 1.032438e+00 -4.562268e-03 -4.529341e-03
117 0 1.032441e+00 -4.557316e-03 -4.528863e-03
118 0 1.032443e+00 -4.550999e-03 -4.528777e-03
119 0 1.032446e+00 -4.545151e-03 -4.528611e-03
120 0 1.032449e+00 -4.538804e-03 -4.528421e-03
121 0 1.032453e+00 -4.532328e-03 -4.528415e-03
122 0 1.032456e+00 -4.525568e-03 -4.528430e-03
123 0 1.032459e+00 -4.518484e-03 -4.528468e-03
124 0 1.032463e+00 -4.511221e-03 -4.528165e-03
125 0 1.032467e+00 -4.504238e-03 -4.527388e-03
126 0 1.032472e+00 -4.498099e-03 -4.526359e-03
127 0 1.032479e+00 -4.491665e-03 -4.531710e-03
0 1 1.032486e+00 -4.479502e-03 -4.533409e-03
1 1 1.032494e+00 -4.474652e-03 -4.526724e-03
2 1 1.032503e+00 -4.470918e-03 -4.528397e-03
3 1 1.032512e+00 -4.468307e-03 -4.529893e-03
4 1 1.032522e+00 -4.466127e-03 -4.530558e-03
5 1 1.032531e+00 -4.465479e-03 -4.530806e-03
6 1 1.032540e+00 -4.464767e-03 -4.531079e-03
7 1 1.032549e+00 -4.465392e-03 -4.531147e-03
8 1 1.032558e+00 -4.465922e-03 -4.531338e-03
9 1 1.032566e+00 -4.467637e-03 -4.531549e-03
10 1 1.032573e+00 -4.468621e-03 -4.531885e-03
11 1 1.032581e+00 -4.470652e-03 -4.532092e-03
12 1 1.032587e+00 -4.471721e-03 -4.532367e-03
13 1 1.032593e+00 -4.474093e-03 -4.532495e-03
14 1 1.032599e+00 -4.475553e-03 -4.532643e-03
15 1 1.032604e+00 -4.478120e-03 -4.532922e-03
16 1 1.032610e+00 -4.479584e-03 -4.533103e-03
17 1 1.032615e+00 -4.482742e-03 -4.533175e-03
18 1 1.032619e+00 -4.484328e-03 -4.533155e-03
19 1 1.032624e+00 -4.487440e-03 -4.533208e-03
20 1 1.032628e+00 -4.489312e-03 -4.533186e-03
21 1 1.032631e+00 -4.492260e-03 -4.533197e-03
22 1 1.032635e+00 -4.494055e-03 -4.533062e-03
23 1 1.032638e+00 -4.497549e-03 -4.532971e-03
24 1 1.032641e+00 -4.499660e-03 -4.533038e-03
25 1 1.032644e+00 -4.503312e-03 -4.533148e-03
26 1 1.032647e+00 -4.506054e-03 -4.533336e-03
27 1 1.032650e+00 -4.509771e-03 -4.533466e-03
28 1 1.032653e+00 -4.512517e-03 -4.533812e-03
29 1 1.032655e+00 -4.516313e-03 -4.533834e-03
30 1 1.032657e+00 -4.518694e-03 -4.533856e-03
31 1 1.032659e+00 -4.522578e-03 -4.534088e-03
32 1 1.032660e+00 -4.525109e-03 -4.534148e-03
33 1 1.032660e+00 -4.529508e-03 -4.534292e-03
34 1 1.032659e+00 -4.533079e-03 -4.534421e-03
35 1 1.032658e+00 -4.537898e-03 -4.534556e-03
36 1 1.032655e+00 -4.541689e-03 -4.534602e-03
37 1 1.032652e+00 -4.547167e-03 -4.534335e-03
38 1 1.032649e+00 -4.551832e-03 -4.534332e-03
39 1 1.032645e+00 -4.557404e-03 -4.534119e-03
40 1 1.032641e+00 -4.561984e-03 -4.534184e-03
41 1 1.032637e+00 -4.567356e-03 -4.534104e-03
42 1 1.032633e+00 -4.571860e-03 -4.533898e-03
43 1 1.032629e+00 -4.576780e-03 -4.533965e-03
44 1 1.032625e+00 -4.580985e-03 -4.533917e-03
45 1 1.032621e+00 -4.585530e-03 -4.533894e-03
46 1 1.032616e+00 -4.589650e-03 -4.533783e-03
47 1 1.032611e+00 -4.593708e-03 -4.533741e-03
48 1 1.032606e+00 -4.597320e-03 -4.533587e-03
49 1 1.032601e+00 -4.600757e-03 -4.533387e-03
50 1 1.032596e+00 -4.604090e-03 -4.533337e-03
51 1 1.032591e+00 -4.607514e-03 -4.533402e-03
52 1 1.032586e+00 -4.610402e-03 -4.533373e-03
53 1 1.032583e+00 -4.613854e-03 -4.533373e-03
54 1 1.032579e+00 -4.616792e-03 -4.533186e-03
55 1 1.032575e+00 -4.619999e-03 -4.532931e-03
56 1 1.032571e+00 -4.622836e-03 -4.532559e-03
57 1 1.032568e+00 -4.625575e-03 -4.532672e-03
58 1 1.032564e+00 -4.627978e-03 -4.532621e-03
59 1 1.032560e+00 -4.630669e-03 -4.532683e-03
60 1 1.032557e+00 -4.632602e-03 -4.532748e-03
61 1 1.032554e+00 -4.635171e-03 -4.532557e-03
62 1 1.032550e+00 -4.636851e-03 -4.532477e-03
63 1 1.032547e+00 -4.639135e-03 -4.532414e-03
64 1 1.032544e+00 -4.640182e-03 -4.532461e-03
65 1 1.032541e+00 -4.642314e-03 -4.532529e-03
66 1 1.032538e+00 -4.643290e-03 -4.532375e-03
67 1 1.032535e+00 -4.645038e-03 -4.532211e-03
68 1 1.032531e+00 -4.645479e-03 -4.532216e-03
69 1 1.032528e+00 -4.647149e-03 -4.532017e-03
