x y rho u v
0 0 1.044404e+00 -6.360785e-03 -6.249927e-03
1 0 1.044404e+00 -6.359825e-03 -6.252579e-03
2 0 1.044405e+00 -6.357633e-03 -6.250237e-03
3 0 1.044406e+00 -6.356992e-03 -6.249566e-03
4 0 1.044406e+00 -6.356749e-03 -6.249435e-03
5 0 1.044407e+00 -6.356046e-03 -6.249397e-03
6 0 1.044407e+00 -6.355236e-03 -6.249572e-03
7 0 1.044408e+00 -6.354330e-03 -6.249201e-03
8 0 1.044409e+00 -6.353522e-03 -6.249125e-03
9 0 1.044410e+00 -6.352563e-03 -6.249140e-03
10 0 1.044411e+00 -6.351420e-03 -6.249054e-03
11 0 1.044412e+00 -6.350385e-03 -6.249014e-03
12 0 1.044413e+00 -6.349271e-03 -6.249088e-03
13 0 1.044413e+00 -6.347839e-03 -6.249165e-03
14 0 1.044413e+00 -6.346876e-03 -6.248794e-03
15 0 1.044414e+00 -6.345561e-03 -6.248649e-03
16 0 1.044416e+00 -6.344115e-03 -6.248438e-03
17 0 1.044417e+00 -6.342698e-03 -6.248328e-03
18 0 1.044418e+00 -6.341068e-03 -6.248147e-03
19 0 1.044420e+00 -6.339262e-03 -6.247945e-03
20 0 1.044421e+00 -6.337021e-03 -6.247946e-03
21 0 1.044423e+00 -6.334863e-03 -6.248143e-03
22 0 1.044424e+00 -6.332213e-03 -6.248089e-03
23 0 1.044426e+00 -6.329587e-03 -6.248078e-03
24 0 1.044426e+00 -6.326456e-03 -6.247994e-03
25 0 1.044428e+00 -6.323791e-03 -6.248170e-03
26 0 1.044428e+00 -6.320240e-03 -6.248028e-03
27 0 1.044428e+00 -6.317487e-03 -6.248338e-03
28 0 1.044429e+00 -6.313998e-03 -6.247923e-03
29 0 1.044429e+00 -6.310413e-03 -6.247992e-03
30 0 1.044428e+00 -6.306437e-03 -6.247863e-03
31 0 1.044428e+00 -6.302272e-03 -6.247797e-03
32 0 1.044427e+00 -6.297843e-03 -6.247583e-03
33 0 1.044425e+00 -6.293363e-03 -6.247542e-03
34 0 1.044424e+00 -6.288513e-03 -6.247333e-03
35 0 1.044423e+00 -6.283815e-03 -6.247375e-03
36 0 1.044422e+00 -6.279282e-03 -6.247464e-03
37 0 1.044422e+00 -6.274325e-03 -6.247635e-03
38 0 1.044422e+00 -6.269220e-03 -6.247787e-03
39 0 1.044421e+00 -6.264451e-03 -6.247826e-03
40 0 1.044420e+00 -6.259546e-03 -6.247957e-03
41 0 1.044420e+00 -6.254581e-03 -6.248009e-03
42 0 1.044419e+00 -6.249795e-03 -6.248002e-03
43 0 1.044419e+00 -6.245291e-03 -6.248107e-03
44 0 1.044419e+00 -6.241378e-03 -6.248169e-03
45 0 1.044418e+00 -6.237262e-03 -6.248181e-03
