x y rho u v
0 0 1.035443e+00 -5.012174e-03 -5.024223e-03
1 0 1.035435e+00 -5.015394e-03 -5.028659e-03
2 0 1.035428e+00 -5.017858e-03 -5.028958e-03
3 0 1.035420e+00 -5.020219e-03 -5.029570e-03
4 0 1.035413e+00 -5.022361e-03 -5.029697e-03
5 0 1.035405e+00 -5.024018e-03 -5.029571e-03
6 0 1.035397e+00 -5.025929e-03 -5.029658e-03
7 0 1.035390e+00 -5.027265e-03 -5.029557e-03
8 0 1.035382e+00 -5.029046e-03 -5.029361e-03
9 0 1.035375e+00 -5.029936e-03 -5.029370e-03
10 0 1.035368e+00 -5.030931e-03 -5.029426e-03
11 0 1.035361e+00 -5.031670e-03 -5.029602e-03
12 0 1.035355e+00 -5.032754e-03 -5.029534e-03
13 0 1.035348e+00 -5.033489e-03 -5.029643e-03
14 0 1.035342e+00 -5.033821e-03 -5.029556e-03
15 0 1.035336e+00 -5.034188e-03 -5.029762e-03
16 0 1.035330e+00 -5.034845e-03 -5.029882e-03
17 0 1.035325e+00 -5.035472e-03 -5.029842e-03
18 0 1.035321e+00 -5.035734e-03 -5.029865e-03
19 0 1.035316e+00 -5.036305e-03 -5.029972e-03
20 0 1.035312e+00 -5.036366e-03 -5.029887e-03
21 0 1.035308e+00 -5.036678e-03 -5.029927e-03
22 0 1.035303e+00 -5.036776e-03 -5.029968e-03
23 0 1.035299e+00 -5.037121e-03 -5.029911e-03
24 0 1.035295e+00 -5.037368e-03 -5.029776e-03
25 0 1.035292e+00 -5.037584e-03 -5.029468e-03
26 0 1.035287e+00 -5.037426e-03 -5.029481e-03
27 0 1.035283e+00 -5.037445e-03 -5.029425e-03
28 0 1.035278e+00 -5.036787e-03 -5.029263e-03
29 0 1.035274e+00 -5.036479e-03 -5.029344e-03
30 0 1.035269e+00 -5.035949e-03 -5.029391e-03
31 0 1.035264e+00 -5.035275e-03 -5.029452e-03
32 0 1.035259e+00 -5.034495e-03 -5.029221e-03
33 0 1.035253e+00 -5.033341e-03 -5.028949e-03
34 0 1.035248e+00 -5.031804e-03 -5.028763e-03
35 0 1.035241e+00 -5.029993e-03 -5.028784e-03
36 0 1.035234e+00 -5.028607e-03 -5.028693e-03
37 0 1.035227e+00 -5.026712e-03 -5.028452e-03
38 0 1.035220e+00 -5.025140e-03 -5.028667e-03
39 0 1.035213e+00 -5.023336e-03 -5.028610e-03
40 0 1.035205e+00 -5.021458e-03 -5.028634e-03
41 0 1.035198e+00 -5.019940e-03 -5.028656e-03
42 0 1.035193e+00 -5.018150e-03 -5.028631e-03
43 0 1.035187e+00 -5.016705e-03 -5.028908e-03
44 0 1.035181e+00 -5.014874e-03 -5.028841e-03
45 0 1.035175e+00 -5.013225e-03 -5.028858e-03
46 0 1.035169e+00 -5.011356e-03 -5.029017e-03
47 0 1.035164e+00 -5.009994e-03 -5.028958e-03
48 0 1.035158e+00 -5.008066e-03 -5.029134e-03
49 0 1.035154e+00 -5.007171e-03 -5.029105e-03
50 0 1.035149e+00 -5.005300e-03 -5.028796e-03
51 0 1.035143e+00 -5.003906e-03 -5.028945e-03
52 0 1.035139e+00 -5.002121e-03 -5.029035e-03
53 0 1.035135e+00 -5.001083e-03 -5.029043e-03
54 0 1.035132e+00 -4.999529e-03 -5.028917e-03
55 0 1.035128e+00 -4.998325e-03 -5.028734e-03
56 0 1.035126e+00 -4.996937e-03 -5.028839e-03
57 0 1.035124e+00 -4.995957e-03 -5.028953e-03
58 0 1.035122e+00 -4.994809e-03 -5.028851e-03
59 0 1.035121e+00 -4.993599e-03 -5.028771e-03
60 0 1.035121e+00 -4.992413e-03 -5.028872e-03
61 0 1.035121e+00 -4.991345e-03 -5.028802e-03
62 0 1.035121e+00 -4.989979e-03 -5.028956e-03
63 0 1.035121e+00 -4.989385e-03 -5.028962e-03
64 0 1.035122e+00 -4.988073e-03 -5.028805e-03
65 0 1.035124e+00 -4.987870e-03 -5.029108e-03
66 0 1.035126e+00 -4.986748e-03 -5.029179e-03
67 0 1.035128e+00 -4.986315e-03 -5.029271e-03
68 0 1.035130e+00 -4.985067e-03 -5.029330e-03
