x y rho u v
0 0 1.045893e+00 -6.485625e-03 -6.414609e-03
1 0 1.045898e+00 -6.484538e-03 -6.409290e-03
2 0 1.045904e+00 -6.484770e-03 -6.408887e-03
3 0 1.045909e+00 -6.484320e-03 -6.408539e-03
4 0 1.045914e+00 -6.483810e-03 -6.408876e-03
5 0 1.045918e+00 -6.483476e-03 -6.408998e-03
6 0 1.045922e+00 -6.483520e-03 -6.409082e-03
7 0 1.045927e+00 -6.483216e-03 -6.409127e-03
8 0 1.045931e+00 -6.483137e-03 -6.409248e-03
9 0 1.045934e+00 -6.482624e-03 -6.409475e-03
10 0 1.045937e+00 -6.482535e-03 -6.409661e-03
11 0 1.045940e+00 -6.482643e-03 -6.409967e-03
12 0 1.045942e+00 -6.482704e-03 -6.409921e-03
13 0 1.045944e+00 -6.482974e-03 -6.409967e-03
14 0 1.045945e+00 -6.483783e-03 -6.410036e-03
15 0 1.045946e+00 -6.484339e-03 -6.409916e-03
16 0 1.045947e+00 -6.485432e-03 -6.409883e-03
17 0 1.045947e+00 -6.485903e-03 -6.409933e-03
18 0 1.045947e+00 -6.487066e-03 -6.410081e-03
19 0 1.045946e+00 -6.487692e-03 -6.410372e-03
20 0 1.045945e+00 -6.488746e-03 -6.410515e-03
21 0 1.045944e+00 -6.489545e-03 -6.410282e-03
22 0 1.045942e+00 -6.490733e-03 -6.410087e-03
23 0 1.045939e+00 -6.491081e-03 -6.410112e-03
24 0 1.045937e+00 -6.492300e-03 -6.410014e-03
25 0 1.045935e+00 -6.492646e-03 -6.410103e-03
26 0 1.045932e+00 -6.494079e-03 -6.410091e-03
27 0 1.045928e+00 -6.494333e-03 -6.409974e-03
28 0 1.045924e+00 -6.495889e-03 -6.409738e-03
29 0 1.045921e+00 -6.496132e-03 -6.409626e-03
30 0 1.045918e+00 -6.497716e-03 -6.409696e-03
31 0 1.045914e+00 -6.497808e-03 -6.409808e-03
32 0 1.045910e+00 -6.499693e-03 -6.409605e-03
33 0 1.045907e+00 -6.499481e-03 -6.409609e-03
34 0 1.045903e+00 -6.501337e-03 -6.409375e-03
35 0 1.045899e+00 -6.501403e-03 -6.409311e-03
36 0 1.045895e+00 -6.503280e-03 -6.409358e-03
37 0 1.045890e+00 -6.503700e-03 -6.409242e-03
38 0 1.045885e+00 -6.505949e-03 -6.409396e-03
39 0 1.045879e+00 -6.506326e-03 -6.409260e-03
40 0 1.045873e+00 -6.509044e-03 -6.409363e-03
41 0 1.045866e+00 -6.509743e-03 -6.409003e-03
42 0 1.045858e+00 -6.512505e-03 -6.408968e-03
43 0 1.045851e+00 -6.513282e-03 -6.408599e-03
44 0 1.045843e+00 -6.515403e-03 -6.408670e-03
45 0 1.045836e+00 -6.516220e-03 -6.408766e-03
46 0 1.045829e+00 -6.518309e-03 -6.408583e-03
47 0 1.045821e+00 -6.519059e-03 -6.408316e-03
48 0 1.045814e+00 -6.520821e-03 -6.408266e-03
49 0 1.045806e+00 -6.520947e-03 -6.408274e-03
50 0 1.045799e+00 -6.522448e-03 -6.408180e-03
51 0 1.045792e+00 -6.522493e-03 -6.408388e-03
52 0 1.045785e+00 -6.524180e-03 -6.408343e-03
53 0 1.045778e+00 -6.523867e-03 -6.408411e-03
54 0 1.045771e+00 -6.524940e-03 -6.408325e-03
55 0 1.045764e+00 -6.524356e-03 -6.408301e-03
56 0 1.045758e+00 -6.524828e-03 -6.408170e-03
57 0 1.045751e+00 -6.523914e-03 -6.408114e-03
58 0 1.045746e+00 -6.524078e-03 -6.408124e-03
59 0 1.045741e+00 -6.523221e-03 -6.408141e-03
60 0 1.045737e+00 -6.523079e-03 -6.408304e-03
61 0 1.045733e+00 -6.521622e-03 -6.408319e-03
62 0 1.045727e+00 -6.520682e-03 -6.408277e-03
63 0 1.045722e+00 -6.518524e-03 -6.407907e-03
64 0 1.045717e+00 -6.517258e-03 -6.407835e-03
65 0 1.045711e+00 -6.514657e-03 -6.407736e-03
66 0 1.045704e+00 -6.512766e-03 -6.407598e-03
67 0 1.045697e+00 -6.509899e-03 -6.407718e-03
68 0 1.045691e+00 -6.508166e-03 -6.407578e-03
69 0 1.045685e+00 -6.505244e-03 -6.407673e-03
70 0 1.045680e+00 -6.503459e-03 -6.407730e-03
71 0 1.045674e+00 -6.500942e-03 -6.407557e-03
72 0 1.045670e+00 -6.499662e-03 -6.407746e-03
73 0 1.045665e+00 -6.497698e-03 -6.407712e-03
74 0 1.045661e+00 -6.496659e-03 -6.407848e-03
75 0 1.045658e+00 -6.494924e-03 -6.408065e-03
76 0 1.045655e+00 -6.494495e-03 -6.407826e-03
77 0 1.045652e+00 -6.492726e-03 -6.407739e-03
78 0 1.045649e+00 -6.491815e-03 -6.407887e-03
79 0 1.045647e+00 -6.490446e-03 -6.407717e-03
80 0 1.045644e+00 -6.490157e-03 -6.407734e-03
81 0 1.045643e+00 -6.488860e-03 -6.407681e-03
82 0 1.045642e+00 -6.488238e-03 -6.407619e-03
83 0 1.045641e+00 -6.486871e-03 -6.407688e-03
84 0 1.045640e+00 -6.486311e-03 -6.407816e-03
85 0 1.045640e+00 -6.485166e-03 -6.408048e-03
86 0 1.045639e+00 -6.484740e-03 -6.408138e-03
87 0 1.045639e+00 -6.483780e-03 -6.408382e-03
88 0 1.045639e+00 -6.483207e-03 -6.408349e-03
89 0 1.045638e+00 -6.482471e-03 -6.408383e-03
90 0 1.045639e+00 -6.481815e-03 -6.408046e-03
91 0 1.045640e+00 -6.481005e-03 -6.408153e-03
92 0 1.045640e+00 -6.480543e-03 -6.408141e-03
93 0 1.045641e+00 -6.480194e-03 -6.408107e-03
94 0 1.045644e+00 -6.480376e-03 -6.407970e-03
95 0 1.045646e+00 -6.480238e-03 -6.407978e-03
96 0 1.045649e+00 -6.480155e-03 -6.408045e-03
97 0 1.045652e+00 -6.479919e-03 -6.408050e-03
98 0 1.045655e+00 -6.479553e-03 -6.407937e-03
99 0 1.045658e+00 -6.478834e-03 -6.408008e-03
100 0 1.045661e+00 -6.478152e-03 -6.407933e-03
101 0 1.045664e+00 -6.477852e-03 -6.408241e-03
102 0 1.045669e+00 -6.477545e-03 -6.408353e-03
103 0 1.045675e+00 -6.477043e-03 -6.408439e-03
104 0 1.045680e+00 -6.477079e-03 -6.408436e-03
105 0 1.045686e+00 -6.476159e-03 -6.408512e-03
106 0 1.045693e+00 -6.476084e-03 -6.408430e-03
107 0 1.045700e+00 -6.475218e-03 -6.408515e-03
108 0 1.045708e+00 -6.475366e-03 -6.408602e-03
109 0 1.045716e+00 -6.475123e-03 -6.408579e-03
110 0 1.045726e+00 -6.475372e-03 -6.408523e-03
111 0 1.045737e+00 -6.475660e-03 -6.408567e-03
112 0 1.045747e+00 -6.476266e-03 -6.408721e-03
113 0 1.045759e+00 -6.477230e-03 -6.408722e-03
114 0 1.045770e+00 -6.477834e-03 -6.408728e-03
115 0 1.045781e+00 -6.478657e-03 -6.408780e-03
116 0 1.045793e+00 -6.479718e-03 -6.409082e-03
117 0 1.045804e+00 -6.480316e-03 -6.409090e-03
118 0 1.045815e+00 -6.481251e-03 -6.408953e-03
119 0 1.045824e+00 -6.481696e-03 -6.408884e-03
120 0 1.045833e+00 -6.482203e-03 -6.408806e-03
121 0 1.045841e+00 -6.482532e-03 -6.408865e-03
122 0 1.045848e+00 -6.483095e-03 -6.409131e-03
123 0 1.045855e+00 -6.483427e-03 -6.408968e-03
124 0 1.045862e+00 -6.483446e-03 -6.408489e-03
125 0 1.045869e+00 -6.484291e-03 -6.407922e-03
126 0 1.045877e+00 -6.485351e-03 -6.409682e-03
127 0 1.045883e+00 -6.485878e-03 -6.414247e-03
0 1 1.045889e+00 -6.488613e-03 -6.418009e-03
1 1 1.045895e+00 -6.488219e-03 -6.412206e-03
2 1 1.045901e+00 -6.488383e-03 -6.411704e-03
3 1 1.045906e+00 -6.487949e-03 -6.411625e-03
