x y rho u v
0 0 1.019483e+00 -2.599336e-03 -2.583797e-03
1 0 1.019483e+00 -2.597695e-03 -2.589141e-03
2 0 1.019483e+00 -2.597316e-03 -2.588952e-03
3 0 1.019483e+00 -2.595170e-03 -2.588872e-03
4 0 1.019483e+00 -2.596084e-03 -2.588898e-03
5 0 1.019485e+00 -2.593883e-03 -2.588833e-03
6 0 1.019486e+00 -2.594543e-03 -2.588291e-03
7 0 1.019488e+00 -2.591699e-03 -2.587511e-03
8 0 1.019491e+00 -2.592399e-03 -2.586667e-03
9 0 1.019494e+00 -2.589222e-03 -2.585774e-03
10 0 1.019497e+00 -2.589826e-03 -2.584714e-03
11 0 1.019501e+00 -2.586650e-03 -2.583446e-03
12 0 1.019505e+00 -2.587205e-03 -2.582541e-03
13 0 1.019509e+00 -2.583733e-03 -2.581354e-03
14 0 1.019514e+00 -2.584332e-03 -2.579849e-03
15 0 1.019518e+00 -2.580320e-03 -2.578396e-03
16 0 1.019523e+00 -2.580683e-03 -2.576672e-03
17 0 1.019528e+00 -2.575955e-03 -2.574829e-03
18 0 1.019534e+00 -2.576648e-03 -2.572676e-03
19 0 1.019539e+00 -2.571706e-03 -2.570553e-03
20 0 1.019543e+00 -2.572511e-03 -2.568335e-03
21 0 1.019547e+00 -2.567786e-03 -2.566029e-03
22 0 1.019551e+00 -2.569260e-03 -2.563907e-03
23 0 1.019554e+00 -2.564253e-03 -2.561721e-03
24 0 1.019558e+00 -2.566111e-03 -2.559720e-03
25 0 1.019562e+00 -2.560946e-03 -2.557764e-03
26 0 1.019566e+00 -2.563565e-03 -2.555665e-03
27 0 1.019570e+00 -2.558108e-03 -2.553683e-03
28 0 1.019574e+00 -2.560784e-03 -2.551656e-03
29 0 1.019578e+00 -2.555234e-03 -2.549871e-03
30 0 1.019580e+00 -2.557750e-03 -2.548057e-03
31 0 1.019582e+00 -2.552486e-03 -2.546269e-03
32 0 1.019584e+00 -2.555120e-03 -2.544696e-03
33 0 1.019585e+00 -2.550220e-03 -2.543101e-03
34 0 1.019586e+00 -2.553228e-03 -2.541565e-03
35 0 1.019586e+00 -2.548836e-03 -2.540003e-03
36 0 1.019587e+00 -2.552421e-03 -2.538533e-03
37 0 1.019587e+00 -2.548197e-03 -2.537240e-03
38 0 1.019588e+00 -2.551537e-03 -2.536438e-03
39 0 1.019588e+00 -2.547352e-03 -2.535855e-03
40 0 1.019588e+00 -2.550746e-03 -2.535281e-03
41 0 1.019589e+00 -2.546925e-03 -2.534952e-03
42 0 1.019589e+00 -2.550858e-03 -2.534782e-03
43 0 1.019589e+00 -2.547685e-03 -2.534528e-03
44 0 1.019589e+00 -2.551745e-03 -2.534466e-03
45 0 1.019588e+00 -2.549187e-03 -2.534539e-03
46 0 1.019587e+00 -2.553224e-03 -2.534630e-03
47 0 1.019587e+00 -2.550557e-03 -2.534486e-03
48 0 1.019586e+00 -2.554699e-03 -2.534496e-03
49 0 1.019586e+00 -2.551625e-03 -2.534148e-03
50 0 1.019585e+00 -2.556423e-03 -2.534153e-03
51 0 1.019584e+00 -2.552998e-03 -2.534355e-03
52 0 1.019583e+00 -2.558521e-03 -2.534786e-03
53 0 1.019582e+00 -2.554724e-03 -2.535328e-03
54 0 1.019581e+00 -2.560323e-03 -2.535759e-03
55 0 1.019581e+00 -2.556114e-03 -2.536043e-03
56 0 1.019579e+00 -2.561291e-03 -2.536290e-03
57 0 1.019579e+00 -2.557293e-03 -2.536693e-03
58 0 1.019578e+00 -2.561960e-03 -2.536990e-03
59 0 1.019577e+00 -2.558649e-03 -2.537172e-03
60 0 1.019576e+00 -2.562735e-03 -2.537339e-03
61 0 1.019574e+00 -2.559819e-03 -2.537702e-03
62 0 1.019573e+00 -2.563190e-03 -2.538323e-03
63 0 1.019572e+00 -2.560783e-03 -2.539337e-03
64 0 1.019570e+00 -2.563659e-03 -2.540269e-03
65 0 1.019568e+00 -2.561721e-03 -2.541263e-03
66 0 1.019567e+00 -2.564220e-03 -2.542107e-03
67 0 1.019565e+00 -2.562413e-03 -2.542968e-03
68 0 1.019564e+00 -2.564245e-03 -2.543636e-03
69 0 1.019563e+00 -2.562816e-03 -2.544397e-03
70 0 1.019562e+00 -2.564263e-03 -2.544949e-03
71 0 1.019561e+00 -2.562290e-03 -2.545912e-03
72 0 1.019561e+00 -2.563892e-03 -2.546895e-03
73 0 1.019561e+00 -2.561151e-03 -2.547902e-03
74 0 1.019561e+00 -2.563449e-03 -2.549083e-03
75 0 1.019561e+00 -2.560021e-03 -2.549949e-03
76 0 1.019560e+00 -2.563017e-03 -2.550786e-03
77 0 1.019559e+00 -2.559111e-03 -2.551610e-03
78 0 1.019559e+00 -2.562015e-03 -2.552612e-03
79 0 1.019558e+00 -2.558204e-03 -2.553626e-03
80 0 1.019557e+00 -2.561231e-03 -2.554822e-03
81 0 1.019557e+00 -2.557747e-03 -2.555748e-03
82 0 1.019556e+00 -2.560461e-03 -2.556817e-03
83 0 1.019556e+00 -2.557375e-03 -2.557680e-03
84 0 1.019556e+00 -2.560070e-03 -2.558614e-03
85 0 1.019555e+00 -2.557450e-03 -2.559443e-03
86 0 1.019554e+00 -2.560345e-03 -2.560259e-03
87 0 1.019553e+00 -2.558304e-03 -2.561355e-03
88 0 1.019551e+00 -2.561120e-03 -2.562388e-03
89 0 1.019549e+00 -2.559814e-03 -2.563459e-03
90 0 1.019546e+00 -2.562501e-03 -2.564758e-03
91 0 1.019543e+00 -2.561444e-03 -2.565863e-03
92 0 1.019540e+00 -2.564075e-03 -2.566936e-03
93 0 1.019537e+00 -2.563642e-03 -2.567744e-03
94 0 1.019534e+00 -2.566047e-03 -2.568506e-03
95 0 1.019531e+00 -2.566120e-03 -2.569249e-03
96 0 1.019529e+00 -2.568031e-03 -2.569995e-03
97 0 1.019527e+00 -2.568169e-03 -2.570563e-03
98 0 1.019525e+00 -2.569854e-03 -2.571260e-03
99 0 1.019524e+00 -2.570052e-03 -2.571784e-03
100 0 1.019523e+00 -2.571233e-03 -2.572477e-03
101 0 1.019522e+00 -2.571765e-03 -2.572892e-03
102 0 1.019522e+00 -2.572629e-03 -2.573298e-03
103 0 1.019522e+00 -2.573132e-03 -2.573799e-03
104 0 1.019521e+00 -2.574076e-03 -2.574140e-03
105 0 1.019521e+00 -2.575008e-03 -2.574270e-03
106 0 1.019521e+00 -2.575797e-03 -2.574660e-03
107 0 1.019520e+00 -2.576902e-03 -2.574944e-03
108 0 1.019519e+00 -2.577621e-03 -2.575390e-03
109 0 1.019518e+00 -2.579162e-03 -2.575793e-03
110 0 1.019517e+00 -2.579723e-03 -2.576510e-03
111 0 1.019516e+00 -2.581795e-03 -2.576932e-03
112 0 1.019515e+00 -2.581778e-03 -2.577583e-03
113 0 1.019514e+00 -2.584279e-03 -2.578139e-03
114 0 1.019512e+00 -2.583895e-03 -2.578653e-03
115 0 1.019510e+00 -2.586811e-03 -2.578969e-03
116 0 1.019508e+00 -2.586520e-03 -2.579276e-03
