x y rho u v
0 0 1.031656e+00 -4.437748e-03 -4.489707e-03
1 0 1.031644e+00 -4.443140e-03 -4.490783e-03
2 0 1.031633e+00 -4.449016e-03 -4.491524e-03
3 0 1.031621e+00 -4.453747e-03 -4.492593e-03
4 0 1.031611e+00 -4.458348e-03 -4.492685e-03
5 0 1.031600e+00 -4.462517e-03 -4.492757e-03
6 0 1.031590e+00 -4.467168e-03 -4.492766e-03
7 0 1.031581e+00 -4.471205e-03 -4.492869e-03
8 0 1.031572e+00 -4.475702e-03 -4.492753e-03
9 0 1.031564e+00 -4.479981e-03 -4.492812e-03
10 0 1.031556e+00 -4.484509e-03 -4.492566e-03
11 0 1.031549e+00 -4.488792e-03 -4.492546e-03
12 0 1.031542e+00 -4.493265e-03 -4.492474e-03
13 0 1.031536e+00 -4.497375e-03 -4.492704e-03
14 0 1.031529e+00 -4.501568e-03 -4.492532e-03
15 0 1.031524e+00 -4.505545e-03 -4.492423e-03
16 0 1.031520e+00 -4.509121e-03 -4.492591e-03
17 0 1.031515e+00 -4.512681e-03 -4.492586e-03
18 0 1.031510e+00 -4.516254e-03 -4.492563e-03
19 0 1.031506e+00 -4.519748e-03 -4.492484e-03
20 0 1.031502e+00 -4.523347e-03 -4.492331e-03
21 0 1.031498e+00 -4.526585e-03 -4.492230e-03
22 0 1.031495e+00 -4.530109e-03 -4.492226e-03
23 0 1.031492e+00 -4.533019e-03 -4.492230e-03
24 0 1.031489e+00 -4.535872e-03 -4.492190e-03
25 0 1.031485e+00 -4.538326e-03 -4.492197e-03
26 0 1.031482e+00 -4.541039e-03 -4.492179e-03
27 0 1.031478e+00 -4.542782e-03 -4.492119e-03
28 0 1.031473e+00 -4.544913e-03 -4.491979e-03
29 0 1.031469e+00 -4.546081e-03 -4.492036e-03
30 0 1.031464e+00 -4.547921e-03 -4.491816e-03
31 0 1.031459e+00 -4.548746e-03 -4.491853e-03
32 0 1.031454e+00 -4.549617e-03 -4.491696e-03
33 0 1.031449e+00 -4.549741e-03 -4.491706e-03
34 0 1.031444e+00 -4.550060e-03 -4.491571e-03
35 0 1.031438e+00 -4.549937e-03 -4.491710e-03
36 0 1.031433e+00 -4.549773e-03 -4.491778e-03
37 0 1.031427e+00 -4.549576e-03 -4.491710e-03
38 0 1.031421e+00 -4.549669e-03 -4.491848e-03
39 0 1.031415e+00 -4.549353e-03 -4.491990e-03
