x y rho u v
0 0 1.049589e+00 -7.098352e-03 -7.040697e-03
1 0 1.049591e+00 -7.099844e-03 -7.041142e-03
2 0 1.049594e+00 -7.100750e-03 -7.041038e-03
3 0 1.049596e+00 -7.102455e-03 -7.040608e-03
4 0 1.049598e+00 -7.104375e-03 -7.040606e-03
5 0 1.049600e+00 -7.106332e-03 -7.040497e-03
6 0 1.049602e+00 -7.108056e-03 -7.040493e-03
7 0 1.049603e+00 -7.109902e-03 -7.040182e-03
8 0 1.049604e+00 -7.111966e-03 -7.040117e-03
9 0 1.049606e+00 -7.113057e-03 -7.040121e-03
10 0 1.049606e+00 -7.114825e-03 -7.040172e-03
11 0 1.049607e+00 -7.115888e-03 -7.040286e-03
12 0 1.049608e+00 -7.117311e-03 -7.040208e-03
13 0 1.049609e+00 -7.118260e-03 -7.040189e-03
14 0 1.049610e+00 -7.119399e-03 -7.040165e-03
15 0 1.049611e+00 -7.119815e-03 -7.040024e-03
16 0 1.049611e+00 -7.120347e-03 -7.040152e-03
17 0 1.049612e+00 -7.120415e-03 -7.040122e-03
18 0 1.049613e+00 -7.121074e-03 -7.039933e-03
19 0 1.049614e+00 -7.120946e-03 -7.039618e-03
20 0 1.049615e+00 -7.121397e-03 -7.039219e-03
21 0 1.049617e+00 -7.121080e-03 -7.039218e-03
22 0 1.049618e+00 -7.120953e-03 -7.038950e-03
23 0 1.049620e+00 -7.120301e-03 -7.038610e-03
24 0 1.049621e+00 -7.119801e-03 -7.038278e-03
25 0 1.049622e+00 -7.119026e-03 -7.037950e-03
26 0 1.049624e+00 -7.117881e-03 -7.037679e-03
27 0 1.049625e+00 -7.116850e-03 -7.037637e-03
28 0 1.049625e+00 -7.115759e-03 -7.037634e-03
29 0 1.049626e+00 -7.114348e-03 -7.037639e-03
30 0 1.049628e+00 -7.113084e-03 -7.037388e-03
31 0 1.049629e+00 -7.111168e-03 -7.037174e-03
32 0 1.049631e+00 -7.109696e-03 -7.037040e-03
33 0 1.049633e+00 -7.107299e-03 -7.036843e-03
34 0 1.049635e+00 -7.105492e-03 -7.036692e-03
35 0 1.049638e+00 -7.103203e-03 -7.036746e-03
36 0 1.049640e+00 -7.100970e-03 -7.036770e-03
37 0 1.049643e+00 -7.098926e-03 -7.036953e-03
38 0 1.049646e+00 -7.096360e-03 -7.036712e-03
39 0 1.049649e+00 -7.094082e-03 -7.037020e-03
40 0 1.049652e+00 -7.091598e-03 -7.037008e-03
41 0 1.049655e+00 -7.088695e-03 -7.037063e-03
42 0 1.049657e+00 -7.086216e-03 -7.037059e-03
43 0 1.049661e+00 -7.083175e-03 -7.037316e-03
44 0 1.049664e+00 -7.081008e-03 -7.037518e-03
45 0 1.049666e+00 -7.078103e-03 -7.037676e-03
46 0 1.049668e+00 -7.076005e-03 -7.037673e-03
47 0 1.049671e+00 -7.073167e-03 -7.037736e-03
48 0 1.049672e+00 -7.071025e-03 -7.037648e-03
49 0 1.049674e+00 -7.068211e-03 -7.037523e-03
50 0 1.049676e+00 -7.066223e-03 -7.037333e-03
51 0 1.049678e+00 -7.063161e-03 -7.037254e-03
52 0 1.049679e+00 -7.060919e-03 -7.037398e-03
53 0 1.049681e+00 -7.057602e-03 -7.037397e-03
