x y rho u v
0 0 1.041241e+00 -5.876476e-03 -5.821280e-03
1 0 1.041244e+00 -5.877512e-03 -5.822368e-03
2 0 1.041248e+00 -5.878654e-03 -5.821323e-03
3 0 1.041251e+00 -5.879763e-03 -5.821002e-03
4 0 1.041254e+00 -5.881873e-03 -5.821119e-03
5 0 1.041259e+00 -5.883506e-03 -5.821330e-03
6 0 1.041263e+00 -5.885493e-03 -5.821183e-03
7 0 1.041267e+00 -5.886841e-03 -5.821291e-03
8 0 1.041271e+00 -5.888485e-03 -5.821216e-03
9 0 1.041275e+00 -5.889747e-03 -5.821227e-03
10 0 1.041280e+00 -5.891335e-03 -5.821218e-03
11 0 1.041284e+00 -5.892699e-03 -5.820938e-03
12 0 1.041289e+00 -5.894309e-03 -5.820900e-03
13 0 1.041294e+00 -5.895512e-03 -5.820798e-03
14 0 1.041299e+00 -5.896902e-03 -5.820768e-03
15 0 1.041304e+00 -5.898071e-03 -5.820616e-03
16 0 1.041308e+00 -5.899212e-03 -5.820391e-03
17 0 1.041312e+00 -5.899891e-03 -5.820251e-03
18 0 1.041316e+00 -5.900737e-03 -5.820272e-03
19 0 1.041321e+00 -5.901315e-03 -5.820307e-03
20 0 1.041326e+00 -5.901750e-03 -5.820513e-03
21 0 1.041331e+00 -5.902106e-03 -5.820408e-03
22 0 1.041336e+00 -5.902417e-03 -5.820397e-03
23 0 1.041342e+00 -5.902600e-03 -5.820483e-03
24 0 1.041348e+00 -5.902806e-03 -5.820428e-03
25 0 1.041355e+00 -5.902535e-03 -5.820264e-03
26 0 1.041361e+00 -5.902468e-03 -5.820481e-03
27 0 1.041367e+00 -5.902089e-03 -5.820218e-03
28 0 1.041374e+00 -5.901153e-03 -5.820169e-03
29 0 1.041381e+00 -5.900464e-03 -5.820185e-03
30 0 1.041387e+00 -5.899162e-03 -5.820251e-03
31 0 1.041393e+00 -5.897785e-03 -5.820116e-03
32 0 1.041400e+00 -5.895752e-03 -5.819956e-03
33 0 1.041406e+00 -5.893795e-03 -5.819866e-03
34 0 1.041413e+00 -5.891650e-03 -5.819473e-03
35 0 1.041420e+00 -5.888908e-03 -5.819124e-03
36 0 1.041428e+00 -5.885863e-03 -5.819072e-03
37 0 1.041435e+00 -5.882731e-03 -5.819041e-03
38 0 1.041442e+00 -5.879776e-03 -5.818943e-03
39 0 1.041448e+00 -5.876470e-03 -5.818812e-03
40 0 1.041455e+00 -5.873293e-03 -5.818527e-03
41 0 1.041462e+00 -5.869729e-03 -5.818562e-03
42 0 1.041469e+00 -5.866449e-03 -5.818319e-03
43 0 1.041475e+00 -5.862914e-03 -5.818276e-03
44 0 1.041481e+00 -5.859410e-03 -5.818354e-03
45 0 1.041486e+00 -5.855519e-03 -5.818341e-03
46 0 1.041490e+00 -5.852022e-03 -5.818113e-03
47 0 1.041495e+00 -5.848330e-03 -5.818001e-03
48 0 1.041499e+00 -5.844740e-03 -5.817882e-03
49 0 1.041504e+00 -5.841217e-03 -5.818149e-03
50 0 1.041507e+00 -5.838018e-03 -5.818009e-03
51 0 1.041511e+00 -5.835150e-03 -5.817923e-03
52 0 1.041513e+00 -5.832133e-03 -5.818078e-03
53 0 1.041516e+00 -5.829179e-03 -5.818055e-03
54 0 1.041518e+00 -5.826277e-03 -5.818190e-03
55 0 1.041520e+00 -5.823147e-03 -5.818140e-03
56 0 1.041521e+00 -5.820140e-03 -5.817946e-03
57 0 1.041523e+00 -5.817390e-03 -5.818102e-03
58 0 1.041525e+00 -5.814951e-03 -5.818181e-03
