x y rho u v
0 0 1.007182e+00 -1.594865e-03 -5.926286e-05
1 0 1.007182e+00 -1.550002e-03 -3.386185e-05
2 0 1.007181e+00 -1.504486e-03 -1.074296e-05
3 0 1.007181e+00 -1.457525e-03 1.029171e-05
4 0 1.007181e+00 -1.409998e-03 2.924954e-05
5 0 1.007182e+00 -1.361063e-03 4.605654e-05
6 0 1.007182e+00 -1.311755e-03 6.080888e-05
7 0 1.007183e+00 -1.261228e-03 7.304239e-05
8 0 1.007182e+00 -1.210511e-03 8.332857e-05
9 0 1.007183e+00 -1.159167e-03 9.157299e-05
10 0 1.007183e+00 -1.107546e-03 9.750761e-05
11 0 1.007182e+00 -1.055115e-03 1.011675e-04
12 0 1.007182e+00 -1.003029e-03 1.022975e-04
13 0 1.007182e+00 -9.501729e-04 1.016058e-04
14 0 1.007182e+00 -8.976582e-04 9.859319e-05
15 0 1.007183e+00 -8.448619e-04 9.347593e-05
16 0 1.007183e+00 -7.927453e-04 8.559952e-05
17 0 1.007183e+00 -7.414256e-04 7.600690e-05
18 0 1.007183e+00 -6.913007e-04 6.414696e-05
19 0 1.007182e+00 -6.417583e-04 4.996052e-05
20 0 1.007182e+00 -5.931404e-04 3.366024e-05
21 0 1.007183e+00 -5.446556e-04 1.525169e-05
22 0 1.007183e+00 -4.975412e-04 -4.993277e-06
23 0 1.007182e+00 -4.509023e-04 -2.756475e-05
24 0 1.007182e+00 -4.057668e-04 -5.225744e-05
25 0 1.007182e+00 -3.614728e-04 -7.893081e-05
26 0 1.007182e+00 -3.188080e-04 -1.078807e-04
27 0 1.007182e+00 -2.773711e-04 -1.389648e-04
28 0 1.007182e+00 -2.382460e-04 -1.718779e-04
29 0 1.007182e+00 -2.007114e-04 -2.064074e-04
30 0 1.007182e+00 -1.648782e-04 -2.426365e-04
31 0 1.007182e+00 -1.307685e-04 -2.807814e-04
32 0 1.007182e+00 -9.856552e-05 -3.206352e-04
33 0 1.007182e+00 -6.841165e-05 -3.617965e-04
34 0 1.007181e+00 -4.040676e-05 -4.036349e-04
35 0 1.007181e+00 -1.412175e-05 -4.469657e-04
36 0 1.007181e+00 8.891749e-06 -4.904813e-04
37 0 1.007181e+00 2.965827e-05 -5.348641e-04
38 0 1.007181e+00 4.725127e-05 -5.791266e-04
39 0 1.007181e+00 6.236984e-05 -6.239868e-04
40 0 1.007181e+00 7.428161e-05 -6.691522e-04
41 0 1.007181e+00 8.423487e-05 -7.141156e-04
42 0 1.007180e+00 9.138826e-05 -7.591702e-04
43 0 1.007180e+00 9.636121e-05 -8.041672e-04
44 0 1.007181e+00 9.847317e-05 -8.495338e-04
45 0 1.007181e+00 9.801079e-05 -8.952277e-04
46 0 1.007181e+00 9.446373e-05 -9.411271e-04
