x y rho u v
0 0 1.020011e+00 -2.824839e-03 -2.829531e-03
1 0 1.020012e+00 -2.828216e-03 -2.829125e-03
2 0 1.020013e+00 -2.824642e-03 -2.829576e-03
3 0 1.020014e+00 -2.829447e-03 -2.829370e-03
4 0 1.020015e+00 -2.825167e-03 -2.829275e-03
5 0 1.020016e+00 -2.830257e-03 -2.828902e-03
6 0 1.020017e+00 -2.826600e-03 -2.828358e-03
7 0 1.020018e+00 -2.830906e-03 -2.827853e-03
8 0 1.020019e+00 -2.828315e-03 -2.827336e-03
9 0 1.020020e+00 -2.832255e-03 -2.826676e-03
10 0 1.020021e+00 -2.830686e-03 -2.825853e-03
11 0 1.020022e+00 -2.834167e-03 -2.824598e-03
12 0 1.020023e+00 -2.832583e-03 -2.823006e-03
13 0 1.020024e+00 -2.836292e-03 -2.821389e-03
14 0 1.020024e+00 -2.834690e-03 -2.819918e-03
15 0 1.020024e+00 -2.839390e-03 -2.818710e-03
16 0 1.020024e+00 -2.836766e-03 -2.817553e-03
17 0 1.020024e+00 -2.842015e-03 -2.816753e-03
18 0 1.020025e+00 -2.838225e-03 -2.816191e-03
19 0 1.020025e+00 -2.844347e-03 -2.816028e-03
20 0 1.020026e+00 -2.839734e-03 -2.815627e-03
21 0 1.020026e+00 -2.845807e-03 -2.815392e-03
22 0 1.020026e+00 -2.840501e-03 -2.815128e-03
23 0 1.020026e+00 -2.846478e-03 -2.814972e-03
24 0 1.020025e+00 -2.841654e-03 -2.814898e-03
25 0 1.020025e+00 -2.847099e-03 -2.814753e-03
26 0 1.020025e+00 -2.842929e-03 -2.814868e-03
27 0 1.020025e+00 -2.847774e-03 -2.814909e-03
28 0 1.020026e+00 -2.844226e-03 -2.814835e-03
29 0 1.020027e+00 -2.848596e-03 -2.814887e-03
30 0 1.020027e+00 -2.845268e-03 -2.814860e-03
31 0 1.020028e+00 -2.849330e-03 -2.814786e-03
32 0 1.020028e+00 -2.845886e-03 -2.814740e-03
33 0 1.020028e+00 -2.850310e-03 -2.814709e-03
34 0 1.020029e+00 -2.846350e-03 -2.814726e-03
35 0 1.020029e+00 -2.851197e-03 -2.814679e-03
36 0 1.020029e+00 -2.846345e-03 -2.814566e-03
37 0 1.020029e+00 -2.851313e-03 -2.814425e-03
38 0 1.020028e+00 -2.846063e-03 -2.814250e-03
39 0 1.020027e+00 -2.851437e-03 -2.814143e-03
40 0 1.020026e+00 -2.845782e-03 -2.813880e-03
41 0 1.020026e+00 -2.851288e-03 -2.813731e-03
42 0 1.020024e+00 -2.845077e-03 -2.813592e-03
43 0 1.020023e+00 -2.850663e-03 -2.813170e-03
44 0 1.020021e+00 -2.844040e-03 -2.812993e-03
45 0 1.020019e+00 -2.849187e-03 -2.812627e-03
46 0 1.020018e+00 -2.842813e-03 -2.812459e-03
47 0 1.020016e+00 -2.847430e-03 -2.812389e-03
48 0 1.020014e+00 -2.841973e-03 -2.812098e-03
49 0 1.020013e+00 -2.845659e-03 -2.811983e-03
50 0 1.020011e+00 -2.840930e-03 -2.811892e-03
51 0 1.020010e+00 -2.844491e-03 -2.811983e-03
52 0 1.020008e+00 -2.840697e-03 -2.812003e-03
53 0 1.020008e+00 -2.843894e-03 -2.812075e-03
54 0 1.020007e+00 -2.840540e-03 -2.811996e-03
55 0 1.020007e+00 -2.843630e-03 -2.811996e-03
56 0 1.020007e+00 -2.840713e-03 -2.811882e-03
57 0 1.020007e+00 -2.843766e-03 -2.811655e-03
58 0 1.020006e+00 -2.840606e-03 -2.811601e-03
59 0 1.020006e+00 -2.843616e-03 -2.811322e-03
60 0 1.020005e+00 -2.840508e-03 -2.811135e-03
61 0 1.020005e+00 -2.843799e-03 -2.810852e-03
62 0 1.020004e+00 -2.840045e-03 -2.810634e-03
63 0 1.020003e+00 -2.843309e-03 -2.810582e-03
64 0 1.020002e+00 -2.839286e-03 -2.810439e-03
65 0 1.020001e+00 -2.842534e-03 -2.810394e-03
66 0 1.020000e+00 -2.838245e-03 -2.810199e-03
67 0 1.019998e+00 -2.841000e-03 -2.810153e-03
68 0 1.019996e+00 -2.837276e-03 -2.810114e-03
69 0 1.019993e+00 -2.839798e-03 -2.809997e-03
70 0 1.019991e+00 -2.836198e-03 -2.809840e-03
71 0 1.019989e+00 -2.839098e-03 -2.809986e-03
