x y rho u v
0 0 1.009133e+00 -1.242726e-03 -8.163366e-04
1 0 1.009133e+00 -1.209602e-03 -8.157974e-04
2 0 1.009133e+00 -1.176412e-03 -8.158822e-04
3 0 1.009133e+00 -1.142830e-03 -8.167921e-04
4 0 1.009133e+00 -1.109837e-03 -8.179493e-04
5 0 1.009133e+00 -1.076223e-03 -8.194444e-04
6 0 1.009133e+00 -1.043494e-03 -8.214915e-04
7 0 1.009133e+00 -1.010317e-03 -8.244430e-04
8 0 1.009133e+00 -9.784262e-04 -8.284393e-04
9 0 1.009133e+00 -9.458479e-04 -8.328765e-04
10 0 1.009133e+00 -9.149713e-04 -8.375443e-04
11 0 1.009133e+00 -8.836412e-04 -8.428032e-04
12 0 1.009133e+00 -8.542638e-04 -8.485604e-04
13 0 1.009133e+00 -8.244541e-04 -8.545349e-04
14 0 1.009133e+00 -7.970886e-04 -8.612002e-04
15 0 1.009133e+00 -7.692334e-04 -8.684519e-04
16 0 1.009134e+00 -7.435936e-04 -8.762650e-04
17 0 1.009134e+00 -7.180533e-04 -8.839729e-04
18 0 1.009134e+00 -6.946893e-04 -8.921127e-04
19 0 1.009133e+00 -6.714160e-04 -9.004283e-04
20 0 1.009133e+00 -6.500622e-04 -9.089615e-04
21 0 1.009133e+00 -6.294040e-04 -9.177898e-04
22 0 1.009133e+00 -6.108190e-04 -9.268566e-04
23 0 1.009133e+00 -5.926840e-04 -9.362864e-04
24 0 1.009133e+00 -5.766145e-04 -9.457036e-04
25 0 1.009133e+00 -5.615401e-04 -9.555141e-04
26 0 1.009133e+00 -5.488189e-04 -9.651472e-04
27 0 1.009133e+00 -5.367714e-04 -9.748413e-04
28 0 1.009133e+00 -5.265163e-04 -9.847016e-04
29 0 1.009133e+00 -5.167649e-04 -9.951688e-04
30 0 1.009133e+00 -5.099652e-04 -1.005823e-03
31 0 1.009133e+00 -5.034864e-04 -1.016416e-03
32 0 1.009134e+00 -4.995694e-04 -1.027158e-03
33 0 1.009134e+00 -4.959019e-04 -1.037299e-03
34 0 1.009133e+00 -4.960127e-04 -1.046869e-03
35 0 1.009133e+00 -4.967584e-04 -1.056944e-03
36 0 1.009133e+00 -5.009503e-04 -1.067612e-03
37 0 1.009133e+00 -5.049706e-04 -1.078060e-03
38 0 1.009134e+00 -5.125270e-04 -1.088082e-03
39 0 1.009134e+00 -5.196166e-04 -1.097669e-03
40 0 1.009133e+00 -5.307671e-04 -1.106917e-03
41 0 1.009133e+00 -5.405481e-04 -1.115854e-03
42 0 1.009133e+00 -5.544910e-04 -1.124649e-03
43 0 1.009134e+00 -5.669701e-04 -1.133316e-03
44 0 1.009134e+00 -5.837591e-04 -1.142126e-03
45 0 1.009135e+00 -5.991934e-04 -1.150614e-03
46 0 1.009135e+00 -6.189875e-04 -1.158924e-03
47 0 1.009135e+00 -6.373106e-04 -1.166646e-03
48 0 1.009135e+00 -6.596982e-04 -1.173982e-03
49 0 1.009135e+00 -6.805962e-04 -1.180523e-03
50 0 1.009135e+00 -7.054644e-04 -1.186932e-03
51 0 1.009135e+00 -7.283430e-04 -1.192628e-03
52 0 1.009135e+00 -7.556013e-04 -1.198374e-03
