x y rho u v
0 0 1.043154e+00 -6.009190e-03 -6.125148e-03
1 0 1.043150e+00 -6.011216e-03 -6.126302e-03
2 0 1.043145e+00 -6.013361e-03 -6.128426e-03
3 0 1.043141e+00 -6.014817e-03 -6.129478e-03
4 0 1.043137e+00 -6.015748e-03 -6.129740e-03
5 0 1.043132e+00 -6.017180e-03 -6.129842e-03
6 0 1.043128e+00 -6.018823e-03 -6.129946e-03
7 0 1.043124e+00 -6.020578e-03 -6.130023e-03
8 0 1.043121e+00 -6.022452e-03 -6.130013e-03
9 0 1.043117e+00 -6.025113e-03 -6.130018e-03
10 0 1.043114e+00 -6.027320e-03 -6.129987e-03
11 0 1.043111e+00 -6.029977e-03 -6.129953e-03
12 0 1.043108e+00 -6.032307e-03 -6.129975e-03
13 0 1.043106e+00 -6.035015e-03 -6.130001e-03
14 0 1.043105e+00 -6.037326e-03 -6.129897e-03
15 0 1.043103e+00 -6.040507e-03 -6.129700e-03
16 0 1.043101e+00 -6.043081e-03 -6.129735e-03
17 0 1.043100e+00 -6.046240e-03 -6.129515e-03
18 0 1.043098e+00 -6.049208e-03 -6.129343e-03
19 0 1.043097e+00 -6.052643e-03 -6.129031e-03
20 0 1.043096e+00 -6.055760e-03 -6.128801e-03
21 0 1.043095e+00 -6.058975e-03 -6.128942e-03
22 0 1.043095e+00 -6.062132e-03 -6.129149e-03
23 0 1.043095e+00 -6.065567e-03 -6.129172e-03
24 0 1.043095e+00 -6.068787e-03 -6.129263e-03
25 0 1.043095e+00 -6.072705e-03 -6.129654e-03
26 0 1.043096e+00 -6.076356e-03 -6.129698e-03
27 0 1.043097e+00 -6.080194e-03 -6.129683e-03
28 0 1.043098e+00 -6.083613e-03 -6.129635e-03
29 0 1.043100e+00 -6.087668e-03 -6.129683e-03
30 0 1.043102e+00 -6.091417e-03 -6.129490e-03
31 0 1.043105e+00 -6.095550e-03 -6.129387e-03
32 0 1.043108e+00 -6.099713e-03 -6.129398e-03
33 0 1.043111e+00 -6.103994e-03 -6.129178e-03
34 0 1.043115e+00 -6.108082e-03 -6.129280e-03
35 0 1.043119e+00 -6.112634e-03 -6.129304e-03
36 0 1.043123e+00 -6.116933e-03 -6.129446e-03
37 0 1.043128e+00 -6.121324e-03 -6.129381e-03
38 0 1.043133e+00 -6.125338e-03 -6.129356e-03
39 0 1.043137e+00 -6.129339e-03 -6.129196e-03
40 0 1.043141e+00 -6.132861e-03 -6.129105e-03
41 0 1.043144e+00 -6.136743e-03 -6.128899e-03
42 0 1.043148e+00 -6.139701e-03 -6.128638e-03
43 0 1.043151e+00 -6.142683e-03 -6.128461e-03
44 0 1.043155e+00 -6.145139e-03 -6.128596e-03
45 0 1.043159e+00 -6.148139e-03 -6.128514e-03
46 0 1.043162e+00 -6.149952e-03 -6.128327e-03
47 0 1.043165e+00 -6.152317e-03 -6.128475e-03
48 0 1.043168e+00 -6.154139e-03 -6.128229e-03
49 0 1.043171e+00 -6.156127e-03 -6.128118e-03
50 0 1.043173e+00 -6.157512e-03 -6.128186e-03
51 0 1.043175e+00 -6.159022e-03 -6.128180e-03
52 0 1.043177e+00 -6.160504e-03 -6.127953e-03
53 0 1.043178e+00 -6.161996e-03 -6.127869e-03
54 0 1.043180e+00 -6.162741e-03 -6.127989e-03
55 0 1.043180e+00 -6.164041e-03 -6.128043e-03
56 0 1.043181e+00 -6.164713e-03 -6.128127e-03
57 0 1.043182e+00 -6.166180e-03 -6.128026e-03
58 0 1.043182e+00 -6.166958e-03 -6.128112e-03
59 0 1.043182e+00 -6.168014e-03 -6.128120e-03
60 0 1.043182e+00 -6.168651e-03 -6.128178e-03
61 0 1.043182e+00 -6.169556e-03 -6.128051e-03
62 0 1.043182e+00 -6.169851e-03 -6.127891e-03
63 0 1.043182e+00 -6.170355e-03 -6.127640e-03
64 0 1.043182e+00 -6.170888e-03 -6.127364e-03
65 0 1.043183e+00 -6.171405e-03 -6.127192e-03
66 0 1.043184e+00 -6.171676e-03 -6.126971e-03
67 0 1.043185e+00 -6.171619e-03 -6.126857e-03
68 0 1.043186e+00 -6.171789e-03 -6.126592e-03
69 0 1.043186e+00 -6.171512e-03 -6.126626e-03
70 0 1.043187e+00 -6.171613e-03 -6.126529e-03
71 0 1.043187e+00 -6.171090e-03 -6.126441e-03
72 0 1.043188e+00 -6.171038e-03 -6.126455e-03
73 0 1.043188e+00 -6.170532e-03 -6.126369e-03
74 0 1.043189e+00 -6.169926e-03 -6.126405e-03
75 0 1.043190e+00 -6.169210e-03 -6.126491e-03
76 0 1.043191e+00 -6.168555e-03 -6.126478e-03
77 0 1.043192e+00 -6.167095e-03 -6.126376e-03
78 0 1.043193e+00 -6.166006e-03 -6.126571e-03
79 0 1.043195e+00 -6.164733e-03 -6.126607e-03
80 0 1.043198e+00 -6.163439e-03 -6.126511e-03
81 0 1.043200e+00 -6.161505e-03 -6.126428e-03
82 0 1.043203e+00 -6.159727e-03 -6.126763e-03
83 0 1.043205e+00 -6.157659e-03 -6.126827e-03
84 0 1.043208e+00 -6.155780e-03 -6.126892e-03
85 0 1.043210e+00 -6.153429e-03 -6.126997e-03
86 0 1.043212e+00 -6.151811e-03 -6.127279e-03
87 0 1.043214e+00 -6.149450e-03 -6.127182e-03
88 0 1.043217e+00 -6.147622e-03 -6.126934e-03
89 0 1.043219e+00 -6.144826e-03 -6.127018e-03
90 0 1.043221e+00 -6.142674e-03 -6.126575e-03
91 0 1.043224e+00 -6.139038e-03 -6.126578e-03
92 0 1.043226e+00 -6.136080e-03 -6.126693e-03
93 0 1.043228e+00 -6.132292e-03 -6.126752e-03
94 0 1.043229e+00 -6.129091e-03 -6.126786e-03
95 0 1.043229e+00 -6.125217e-03 -6.126713e-03
96 0 1.043229e+00 -6.122126e-03 -6.126934e-03
97 0 1.043230e+00 -6.118275e-03 -6.126779e-03
98 0 1.043230e+00 -6.115303e-03 -6.126956e-03
99 0 1.043230e+00 -6.111408e-03 -6.126988e-03
100 0 1.043229e+00 -6.108103e-03 -6.126980e-03
101 0 1.043228e+00 -6.104035e-03 -6.126948e-03
102 0 1.043227e+00 -6.100507e-03 -6.126923e-03
103 0 1.043226e+00 -6.096154e-03 -6.126727e-03
104 0 1.043224e+00 -6.092008e-03 -6.126599e-03
105 0 1.043222e+00 -6.086835e-03 -6.126451e-03
106 0 1.043219e+00 -6.081937e-03 -6.126157e-03
107 0 1.043215e+00 -6.075851e-03 -6.126107e-03
108 0 1.043212e+00 -6.070743e-03 -6.125999e-03
109 0 1.043208e+00 -6.064776e-03 -6.126128e-03
110 0 1.043206e+00 -6.059946e-03 -6.126220e-03
111 0 1.043203e+00 -6.054894e-03 -6.126439e-03
112 0 1.043201e+00 -6.050660e-03 -6.126248e-03
113 0 1.043199e+00 -6.045911e-03 -6.126277e-03
114 0 1.043196e+00 -6.041730e-03 -6.126230e-03
115 0 1.043193e+00 -6.037614e-03 -6.126458e-03
116 0 1.043190e+00 -6.034086e-03 -6.126391e-03
117 0 1.043189e+00 -6.030549e-03 -6.126623e-03
118 0 1.043186e+00 -6.027650e-03 -6.126643e-03
119 0 1.043184e+00 -6.024493e-03 -6.126933e-03
120 0 1.043182e+00 -6.022016e-03 -6.126937e-03
121 0 1.043179e+00 -6.019735e-03 -6.127107e-03
122 0 1.043176e+00 -6.017617e-03 -6.127354e-03
123 0 1.043173e+00 -6.015687e-03 -6.127868e-03
124 0 1.043170e+00 -6.014114e-03 -6.128178e-03
125 0 1.043167e+00 -6.012371e-03 -6.127981e-03
126 0 1.043164e+00 -6.011005e-03 -6.125488e-03
127 0 1.043161e+00 -6.009707e-03 -6.125870e-03
0 1 1.043149e+00 -6.001783e-03 -6.124712e-03
1 1 1.043145e+00 -6.002505e-03 -6.125190e-03
2 1 1.043140e+00 -6.002804e-03 -6.127180e-03
3 1 1.043136e+00 -6.004027e-03 -6.128486e-03
4 1 1.043132e+00 -6.005150e-03 -6.128789e-03
5 1 1.043128e+00 -6.006913e-03 -6.128792e-03
6 1 1.043124e+00 -6.008354e-03 -6.128783e-03
7 1 1.043120e+00 -6.010736e-03 -6.129037e-03
8 1 1.043116e+00 -6.012896e-03 -6.129122e-03
9 1 1.043113e+00 -6.015739e-03 -6.129046e-03
10 1 1.043110e+00 -6.018314e-03 -6.129055e-03
11 1 1.043106e+00 -6.021194e-03 -6.129026e-03
12 1 1.043103e+00 -6.024231e-03 -6.129118e-03
13 1 1.043101e+00 -6.027237e-03 -6.129197e-03
14 1 1.043099e+00 -6.030146e-03 -6.129091e-03
15 1 1.043097e+00 -6.033602e-03 -6.129311e-03
16 1 1.043096e+00 -6.036506e-03 -6.129059e-03
17 1 1.043094e+00 -6.040034e-03 -6.128918e-03
18 1 1.043093e+00 -6.043683e-03 -6.128796e-03
19 1 1.043092e+00 -6.047415e-03 -6.128682e-03
20 1 1.043091e+00 -6.051286e-03 -6.128588e-03
21 1 1.043091e+00 -6.055000e-03 -6.128555e-03
22 1 1.043090e+00 -6.058650e-03 -6.128489e-03
23 1 1.043090e+00 -6.062347e-03 -6.128604e-03
24 1 1.043090e+00 -6.066211e-03 -6.128803e-03
25 1 1.043090e+00 -6.070676e-03 -6.128866e-03
26 1 1.043090e+00 -6.074773e-03 -6.128789e-03
27 1 1.043092e+00 -6.079123e-03 -6.128836e-03
28 1 1.043093e+00 -6.083239e-03 -6.128773e-03
29 1 1.043095e+00 -6.087943e-03 -6.128798e-03
30 1 1.043097e+00 -6.092137e-03 -6.128517e-03
31 1 1.043099e+00 -6.096880e-03 -6.128584e-03
32 1 1.043102e+00 -6.101486e-03 -6.128621e-03
33 1 1.043106e+00 -6.106198e-03 -6.128615e-03
34 1 1.043110e+00 -6.110960e-03 -6.128496e-03
35 1 1.043114e+00 -6.115924e-03 -6.128425e-03
36 1 1.043118e+00 -6.120656e-03 -6.128431e-03
37 1 1.043123e+00 -6.125747e-03 -6.128406e-03
38 1 1.043127e+00 -6.130143e-03 -6.128382e-03
39 1 1.043132e+00 -6.134828e-03 -6.128369e-03
40 1 1.043136e+00 -6.138719e-03 -6.128525e-03
41 1 1.043140e+00 -6.143005e-03 -6.128343e-03
42 1 1.043143e+00 -6.146022e-03 -6.128022e-03
43 1 1.043147e+00 -6.149389e-03 -6.127858e-03
44 1 1.043151e+00 -6.151991e-03 -6.127692e-03
45 1 1.043154e+00 -6.155147e-03 -6.127542e-03
46 1 1.043157e+00 -6.157276e-03 -6.127371e-03
47 1 1.043160e+00 -6.159869e-03 -6.127398e-03
48 1 1.043163e+00 -6.161573e-03 -6.127070e-03
49 1 1.043166e+00 -6.163931e-03 -6.127283e-03
50 1 1.043168e+00 -6.165072e-03 -6.127446e-03
