x y rho u v
0 0 1.015502e+00 -1.518630e-03 -1.513861e-03
1 0 1.015502e+00 -1.517202e-03 -1.511872e-03
2 0 1.015502e+00 -1.519246e-03 -1.509946e-03
3 0 1.015502e+00 -1.517369e-03 -1.506755e-03
4 0 1.015502e+00 -1.519484e-03 -1.502011e-03
5 0 1.015502e+00 -1.517237e-03 -1.496932e-03
6 0 1.015503e+00 -1.519316e-03 -1.492511e-03
7 0 1.015503e+00 -1.516522e-03 -1.489218e-03
8 0 1.015503e+00 -1.518597e-03 -1.486873e-03
9 0 1.015503e+00 -1.515929e-03 -1.485306e-03
10 0 1.015503e+00 -1.518836e-03 -1.484540e-03
11 0 1.015503e+00 -1.515854e-03 -1.483603e-03
12 0 1.015504e+00 -1.518462e-03 -1.481768e-03
13 0 1.015504e+00 -1.515152e-03 -1.478881e-03
14 0 1.015505e+00 -1.517721e-03 -1.474836e-03
15 0 1.015505e+00 -1.514079e-03 -1.470713e-03
16 0 1.015504e+00 -1.516872e-03 -1.467390e-03
17 0 1.015504e+00 -1.513333e-03 -1.464708e-03
18 0 1.015504e+00 -1.516476e-03 -1.462896e-03
19 0 1.015504e+00 -1.512845e-03 -1.461762e-03
20 0 1.015504e+00 -1.516522e-03 -1.461126e-03
21 0 1.015504e+00 -1.512700e-03 -1.460785e-03
22 0 1.015504e+00 -1.516492e-03 -1.460312e-03
23 0 1.015504e+00 -1.512502e-03 -1.459607e-03
24 0 1.015504e+00 -1.516632e-03 -1.458546e-03
25 0 1.015504e+00 -1.512828e-03 -1.457963e-03
26 0 1.015505e+00 -1.516892e-03 -1.457579e-03
27 0 1.015505e+00 -1.513464e-03 -1.457095e-03
28 0 1.015505e+00 -1.517240e-03 -1.456932e-03
29 0 1.015506e+00 -1.513956e-03 -1.456799e-03
30 0 1.015506e+00 -1.517481e-03 -1.456699e-03
31 0 1.015506e+00 -1.514570e-03 -1.456948e-03
32 0 1.015506e+00 -1.517627e-03 -1.456945e-03
33 0 1.015506e+00 -1.514852e-03 -1.457183e-03
34 0 1.015506e+00 -1.517666e-03 -1.457429e-03
35 0 1.015506e+00 -1.515421e-03 -1.457825e-03
36 0 1.015506e+00 -1.518033e-03 -1.458433e-03
37 0 1.015506e+00 -1.515903e-03 -1.459074e-03
38 0 1.015506e+00 -1.518242e-03 -1.459716e-03
39 0 1.015506e+00 -1.516710e-03 -1.460411e-03
40 0 1.015507e+00 -1.518769e-03 -1.461025e-03
41 0 1.015507e+00 -1.517443e-03 -1.461696e-03
42 0 1.015507e+00 -1.519515e-03 -1.462383e-03
43 0 1.015507e+00 -1.518169e-03 -1.463772e-03
44 0 1.015507e+00 -1.520373e-03 -1.465969e-03
45 0 1.015508e+00 -1.518870e-03 -1.469105e-03
46 0 1.015508e+00 -1.521267e-03 -1.472727e-03
47 0 1.015508e+00 -1.519822e-03 -1.476575e-03
48 0 1.015509e+00 -1.521926e-03 -1.480105e-03
49 0 1.015510e+00 -1.519995e-03 -1.482422e-03
50 0 1.015510e+00 -1.521734e-03 -1.483902e-03
51 0 1.015511e+00 -1.519564e-03 -1.484487e-03
52 0 1.015512e+00 -1.521296e-03 -1.485192e-03
53 0 1.015512e+00 -1.519427e-03 -1.486243e-03
54 0 1.015513e+00 -1.521268e-03 -1.488058e-03
55 0 1.015514e+00 -1.519860e-03 -1.490777e-03
56 0 1.015514e+00 -1.521429e-03 -1.494679e-03
57 0 1.015515e+00 -1.520217e-03 -1.499196e-03
58 0 1.015516e+00 -1.521223e-03 -1.503721e-03
59 0 1.015517e+00 -1.519743e-03 -1.507500e-03
60 0 1.015517e+00 -1.520825e-03 -1.510065e-03
61 0 1.015518e+00 -1.518970e-03 -1.511560e-03
62 0 1.015519e+00 -1.520132e-03 -1.513390e-03
63 0 1.015519e+00 -1.518264e-03 -1.516604e-03
64 0 1.015520e+00 -1.519408e-03 -1.520898e-03
65 0 1.015520e+00 -1.517468e-03 -1.525648e-03
66 0 1.015520e+00 -1.518324e-03 -1.530118e-03
67 0 1.015520e+00 -1.516576e-03 -1.533931e-03
68 0 1.015521e+00 -1.517351e-03 -1.536179e-03
69 0 1.015521e+00 -1.515692e-03 -1.537607e-03
70 0 1.015522e+00 -1.516603e-03 -1.539622e-03
71 0 1.015522e+00 -1.514915e-03 -1.542737e-03
72 0 1.015522e+00 -1.515853e-03 -1.546849e-03
73 0 1.015522e+00 -1.514344e-03 -1.551473e-03
74 0 1.015522e+00 -1.514837e-03 -1.555793e-03
75 0 1.015522e+00 -1.513415e-03 -1.559179e-03
76 0 1.015522e+00 -1.514017e-03 -1.561371e-03
77 0 1.015522e+00 -1.512844e-03 -1.562523e-03
78 0 1.015521e+00 -1.513516e-03 -1.563221e-03
79 0 1.015521e+00 -1.512700e-03 -1.563833e-03
80 0 1.015521e+00 -1.513141e-03 -1.564527e-03
81 0 1.015521e+00 -1.512732e-03 -1.565343e-03
82 0 1.015521e+00 -1.512411e-03 -1.566468e-03
83 0 1.015521e+00 -1.512270e-03 -1.567791e-03
84 0 1.015521e+00 -1.511434e-03 -1.569834e-03
85 0 1.015520e+00 -1.511796e-03 -1.571950e-03
86 0 1.015520e+00 -1.510968e-03 -1.574267e-03
87 0 1.015519e+00 -1.511471e-03 -1.576944e-03
88 0 1.015519e+00 -1.510463e-03 -1.579824e-03
89 0 1.015518e+00 -1.511001e-03 -1.582516e-03
90 0 1.015517e+00 -1.509546e-03 -1.584738e-03
91 0 1.015517e+00 -1.510420e-03 -1.585994e-03
92 0 1.015516e+00 -1.509085e-03 -1.586886e-03
93 0 1.015516e+00 -1.510451e-03 -1.587468e-03
94 0 1.015515e+00 -1.508783e-03 -1.587964e-03
95 0 1.015515e+00 -1.510526e-03 -1.588416e-03
96 0 1.015514e+00 -1.508585e-03 -1.588567e-03
97 0 1.015514e+00 -1.510386e-03 -1.588290e-03
98 0 1.015513e+00 -1.508523e-03 -1.587696e-03
99 0 1.015513e+00 -1.510820e-03 -1.587172e-03
100 0 1.015512e+00 -1.508758e-03 -1.586929e-03
101 0 1.015511e+00 -1.511048e-03 -1.586340e-03
102 0 1.015510e+00 -1.509008e-03 -1.584701e-03
103 0 1.015510e+00 -1.511122e-03 -1.582158e-03
104 0 1.015509e+00 -1.509076e-03 -1.579074e-03
105 0 1.015509e+00 -1.511398e-03 -1.576252e-03
106 0 1.015508e+00 -1.509466e-03 -1.573597e-03
107 0 1.015508e+00 -1.511787e-03 -1.571301e-03
108 0 1.015507e+00 -1.509809e-03 -1.569240e-03
109 0 1.015507e+00 -1.512689e-03 -1.567591e-03
110 0 1.015506e+00 -1.510393e-03 -1.566790e-03
111 0 1.015506e+00 -1.513759e-03 -1.566065e-03
112 0 1.015505e+00 -1.510998e-03 -1.565201e-03
113 0 1.015505e+00 -1.514452e-03 -1.564113e-03
114 0 1.015505e+00 -1.511314e-03 -1.563212e-03
115 0 1.015505e+00 -1.514732e-03 -1.562444e-03
116 0 1.015505e+00 -1.512101e-03 -1.560617e-03
117 0 1.015504e+00 -1.515079e-03 -1.556603e-03
118 0 1.015504e+00 -1.512705e-03 -1.551869e-03
119 0 1.015504e+00 -1.515707e-03 -1.547004e-03
120 0 1.015503e+00 -1.513546e-03 -1.542935e-03
121 0 1.015503e+00 -1.516248e-03 -1.540032e-03
122 0 1.015503e+00 -1.514311e-03 -1.537900e-03
123 0 1.015502e+00 -1.516577e-03 -1.535885e-03
124 0 1.015503e+00 -1.514929e-03 -1.532417e-03
125 0 1.015502e+00 -1.517288e-03 -1.527413e-03
126 0 1.015502e+00 -1.516180e-03 -1.522187e-03
127 0 1.015502e+00 -1.518156e-03 -1.517432e-03
0 1 1.015502e+00 -1.523786e-03 -1.513949e-03
1 1 1.015502e+00 -1.521676e-03 -1.511661e-03
2 1 1.015503e+00 -1.524362e-03 -1.509518e-03
3 1 1.015502e+00 -1.521835e-03 -1.505872e-03
4 1 1.015502e+00 -1.524605e-03 -1.501171e-03
5 1 1.015503e+00 -1.521523e-03 -1.496187e-03
6 1 1.015503e+00 -1.524061e-03 -1.491913e-03
7 1 1.015503e+00 -1.520622e-03 -1.488666e-03
8 1 1.015503e+00 -1.523218e-03 -1.486624e-03
9 1 1.015503e+00 -1.519903e-03 -1.485273e-03
10 1 1.015503e+00 -1.522654e-03 -1.484616e-03
11 1 1.015504e+00 -1.519480e-03 -1.483865e-03
12 1 1.015504e+00 -1.522026e-03 -1.482779e-03
13 1 1.015504e+00 -1.518594e-03 -1.480426e-03
14 1 1.015504e+00 -1.520604e-03 -1.476946e-03
15 1 1.015504e+00 -1.516923e-03 -1.473309e-03
16 1 1.015504e+00 -1.519030e-03 -1.470209e-03
17 1 1.015504e+00 -1.515529e-03 -1.468043e-03
18 1 1.015504e+00 -1.517898e-03 -1.466245e-03
19 1 1.015504e+00 -1.514635e-03 -1.464945e-03
20 1 1.015504e+00 -1.517614e-03 -1.464154e-03
21 1 1.015504e+00 -1.514133e-03 -1.463459e-03
22 1 1.015504e+00 -1.517152e-03 -1.463199e-03
23 1 1.015504e+00 -1.513221e-03 -1.462923e-03
24 1 1.015505e+00 -1.516875e-03 -1.462623e-03
25 1 1.015505e+00 -1.512829e-03 -1.462101e-03
26 1 1.015505e+00 -1.516672e-03 -1.461739e-03
