x y rho u v
0 0 1.019694e+00 -2.454459e-03 -2.437209e-03
1 0 1.019695e+00 -2.455208e-03 -2.436948e-03
2 0 1.019695e+00 -2.455389e-03 -2.436701e-03
3 0 1.019696e+00 -2.456764e-03 -2.437399e-03
4 0 1.019694e+00 -2.457545e-03 -2.437972e-03
5 0 1.019693e+00 -2.459617e-03 -2.438703e-03
6 0 1.019690e+00 -2.461476e-03 -2.439428e-03
7 0 1.019687e+00 -2.464192e-03 -2.439992e-03
8 0 1.019683e+00 -2.466495e-03 -2.440322e-03
9 0 1.019679e+00 -2.469512e-03 -2.440762e-03
10 0 1.019674e+00 -2.472522e-03 -2.440911e-03
11 0 1.019670e+00 -2.474860e-03 -2.441051e-03
12 0 1.019667e+00 -2.476411e-03 -2.441566e-03
13 0 1.019665e+00 -2.477795e-03 -2.442242e-03
14 0 1.019663e+00 -2.478542e-03 -2.442921e-03
15 0 1.019661e+00 -2.479248e-03 -2.443502e-03
16 0 1.019660e+00 -2.479756e-03 -2.443996e-03
17 0 1.019659e+00 -2.479733e-03 -2.444406e-03
18 0 1.019657e+00 -2.480261e-03 -2.445000e-03
19 0 1.019656e+00 -2.480023e-03 -2.445481e-03
20 0 1.019654e+00 -2.480741e-03 -2.446117e-03
21 0 1.019653e+00 -2.480307e-03 -2.446699e-03
22 0 1.019651e+00 -2.481146e-03 -2.447461e-03
23 0 1.019650e+00 -2.480920e-03 -2.448139e-03
24 0 1.019648e+00 -2.481698e-03 -2.448745e-03
25 0 1.019646e+00 -2.481735e-03 -2.449151e-03
26 0 1.019644e+00 -2.482755e-03 -2.449365e-03
27 0 1.019642e+00 -2.482832e-03 -2.449132e-03
28 0 1.019641e+00 -2.483481e-03 -2.448802e-03
29 0 1.019639e+00 -2.483368e-03 -2.448530e-03
30 0 1.019638e+00 -2.484131e-03 -2.448588e-03
31 0 1.019637e+00 -2.484258e-03 -2.448525e-03
32 0 1.019637e+00 -2.485099e-03 -2.448619e-03
33 0 1.019637e+00 -2.484726e-03 -2.448754e-03
34 0 1.019637e+00 -2.485696e-03 -2.449146e-03
35 0 1.019637e+00 -2.485154e-03 -2.449424e-03
36 0 1.019637e+00 -2.485563e-03 -2.449897e-03
37 0 1.019637e+00 -2.485072e-03 -2.450361e-03
38 0 1.019638e+00 -2.485712e-03 -2.450787e-03
39 0 1.019638e+00 -2.484839e-03 -2.451323e-03
40 0 1.019638e+00 -2.485600e-03 -2.451831e-03
41 0 1.019637e+00 -2.485113e-03 -2.452401e-03
42 0 1.019635e+00 -2.487080e-03 -2.453166e-03
43 0 1.019634e+00 -2.486533e-03 -2.453981e-03
44 0 1.019632e+00 -2.488947e-03 -2.454761e-03
45 0 1.019631e+00 -2.488268e-03 -2.455373e-03
46 0 1.019630e+00 -2.490886e-03 -2.455921e-03
47 0 1.019629e+00 -2.490208e-03 -2.456562e-03
48 0 1.019628e+00 -2.492098e-03 -2.457197e-03
49 0 1.019628e+00 -2.491284e-03 -2.457840e-03
50 0 1.019627e+00 -2.493314e-03 -2.458210e-03
51 0 1.019626e+00 -2.492653e-03 -2.458766e-03
52 0 1.019625e+00 -2.494622e-03 -2.459430e-03
53 0 1.019624e+00 -2.494451e-03 -2.460165e-03
54 0 1.019624e+00 -2.496404e-03 -2.460595e-03
55 0 1.019623e+00 -2.496319e-03 -2.461007e-03
56 0 1.019622e+00 -2.498303e-03 -2.461456e-03
