x y rho u v
0 0 1.016215e+00 -1.607565e-03 -1.590832e-03
1 0 1.016215e+00 -1.606166e-03 -1.590426e-03
2 0 1.016216e+00 -1.606190e-03 -1.589429e-03
3 0 1.016217e+00 -1.603906e-03 -1.588403e-03
4 0 1.016219e+00 -1.604417e-03 -1.587565e-03
5 0 1.016219e+00 -1.601256e-03 -1.586673e-03
6 0 1.016220e+00 -1.602291e-03 -1.585719e-03
7 0 1.016221e+00 -1.598149e-03 -1.584578e-03
8 0 1.016221e+00 -1.599442e-03 -1.583516e-03
9 0 1.016221e+00 -1.594445e-03 -1.582284e-03
10 0 1.016222e+00 -1.596193e-03 -1.580917e-03
11 0 1.016223e+00 -1.590665e-03 -1.579813e-03
12 0 1.016224e+00 -1.592160e-03 -1.578959e-03
13 0 1.016225e+00 -1.586883e-03 -1.578134e-03
14 0 1.016225e+00 -1.588469e-03 -1.577294e-03
15 0 1.016226e+00 -1.582984e-03 -1.576782e-03
16 0 1.016227e+00 -1.584549e-03 -1.576234e-03
17 0 1.016228e+00 -1.579227e-03 -1.576177e-03
18 0 1.016229e+00 -1.580610e-03 -1.576162e-03
19 0 1.016229e+00 -1.576078e-03 -1.576088e-03
20 0 1.016229e+00 -1.577488e-03 -1.575884e-03
21 0 1.016230e+00 -1.573356e-03 -1.575651e-03
22 0 1.016229e+00 -1.574698e-03 -1.575644e-03
23 0 1.016229e+00 -1.570724e-03 -1.575920e-03
24 0 1.016230e+00 -1.572621e-03 -1.576435e-03
25 0 1.016230e+00 -1.568203e-03 -1.577059e-03
26 0 1.016230e+00 -1.570108e-03 -1.577990e-03
27 0 1.016229e+00 -1.565233e-03 -1.578978e-03
28 0 1.016229e+00 -1.567129e-03 -1.579827e-03
29 0 1.016227e+00 -1.562351e-03 -1.580796e-03
30 0 1.016227e+00 -1.564148e-03 -1.581436e-03
31 0 1.016226e+00 -1.560033e-03 -1.581932e-03
32 0 1.016225e+00 -1.561788e-03 -1.582643e-03
33 0 1.016224e+00 -1.558276e-03 -1.583319e-03
34 0 1.016223e+00 -1.559995e-03 -1.583906e-03
35 0 1.016221e+00 -1.557087e-03 -1.584663e-03
36 0 1.016220e+00 -1.559017e-03 -1.585475e-03
37 0 1.016219e+00 -1.556545e-03 -1.586416e-03
38 0 1.016217e+00 -1.558547e-03 -1.587400e-03
39 0 1.016216e+00 -1.555977e-03 -1.588227e-03
40 0 1.016215e+00 -1.558042e-03 -1.589262e-03
41 0 1.016214e+00 -1.555069e-03 -1.590316e-03
42 0 1.016213e+00 -1.557281e-03 -1.591326e-03
43 0 1.016212e+00 -1.554297e-03 -1.592711e-03
44 0 1.016211e+00 -1.556369e-03 -1.594337e-03
45 0 1.016211e+00 -1.553516e-03 -1.596137e-03
46 0 1.016210e+00 -1.555337e-03 -1.598305e-03
47 0 1.016209e+00 -1.553119e-03 -1.600093e-03
48 0 1.016208e+00 -1.554856e-03 -1.601937e-03
49 0 1.016207e+00 -1.553360e-03 -1.603762e-03
50 0 1.016207e+00 -1.554866e-03 -1.605682e-03
51 0 1.016206e+00 -1.553232e-03 -1.607164e-03
52 0 1.016205e+00 -1.554613e-03 -1.608701e-03
53 0 1.016205e+00 -1.553035e-03 -1.610124e-03
54 0 1.016204e+00 -1.554742e-03 -1.611553e-03
55 0 1.016203e+00 -1.553142e-03 -1.613011e-03
56 0 1.016202e+00 -1.554844e-03 -1.614184e-03
57 0 1.016201e+00 -1.553553e-03 -1.615508e-03
58 0 1.016200e+00 -1.555325e-03 -1.617055e-03
59 0 1.016201e+00 -1.554492e-03 -1.618625e-03
60 0 1.016200e+00 -1.555637e-03 -1.620250e-03
61 0 1.016200e+00 -1.555015e-03 -1.621720e-03
62 0 1.016200e+00 -1.556335e-03 -1.623269e-03
63 0 1.016200e+00 -1.555807e-03 -1.624669e-03
64 0 1.016200e+00 -1.557315e-03 -1.626124e-03
65 0 1.016201e+00 -1.556932e-03 -1.627775e-03
66 0 1.016201e+00 -1.558671e-03 -1.629352e-03
67 0 1.016201e+00 -1.558669e-03 -1.630907e-03
68 0 1.016201e+00 -1.560023e-03 -1.632563e-03
69 0 1.016203e+00 -1.560074e-03 -1.633977e-03
70 0 1.016203e+00 -1.561503e-03 -1.635534e-03
71 0 1.016204e+00 -1.561695e-03 -1.636824e-03
72 0 1.016205e+00 -1.562809e-03 -1.637961e-03
73 0 1.016206e+00 -1.563196e-03 -1.638902e-03
74 0 1.016207e+00 -1.564430e-03 -1.639782e-03
75 0 1.016208e+00 -1.564894e-03 -1.640628e-03
76 0 1.016209e+00 -1.565651e-03 -1.641153e-03
77 0 1.016210e+00 -1.566382e-03 -1.641443e-03
78 0 1.016211e+00 -1.567413e-03 -1.641725e-03
79 0 1.016212e+00 -1.568780e-03 -1.642180e-03
80 0 1.016213e+00 -1.569542e-03 -1.642668e-03
81 0 1.016214e+00 -1.570937e-03 -1.643081e-03
82 0 1.016214e+00 -1.571928e-03 -1.643504e-03
83 0 1.016215e+00 -1.573844e-03 -1.643934e-03
84 0 1.016215e+00 -1.574955e-03 -1.644074e-03
85 0 1.016215e+00 -1.576815e-03 -1.644186e-03
86 0 1.016216e+00 -1.577791e-03 -1.644205e-03
87 0 1.016216e+00 -1.580033e-03 -1.643956e-03
88 0 1.016216e+00 -1.581015e-03 -1.643762e-03
89 0 1.016216e+00 -1.583539e-03 -1.643567e-03
90 0 1.016215e+00 -1.584354e-03 -1.643181e-03
91 0 1.016215e+00 -1.586581e-03 -1.642630e-03
92 0 1.016215e+00 -1.587074e-03 -1.642219e-03
93 0 1.016215e+00 -1.589162e-03 -1.641600e-03
94 0 1.016215e+00 -1.590071e-03 -1.641010e-03
95 0 1.016214e+00 -1.592402e-03 -1.640289e-03
96 0 1.016214e+00 -1.593101e-03 -1.639529e-03
97 0 1.016213e+00 -1.595386e-03 -1.638811e-03
98 0 1.016213e+00 -1.596207e-03 -1.637969e-03
99 0 1.016212e+00 -1.598291e-03 -1.637111e-03
100 0 1.016211e+00 -1.598734e-03 -1.636137e-03
101 0 1.016210e+00 -1.600799e-03 -1.635163e-03
102 0 1.016209e+00 -1.601074e-03 -1.633779e-03
103 0 1.016209e+00 -1.603735e-03 -1.632081e-03
104 0 1.016208e+00 -1.603716e-03 -1.630443e-03
105 0 1.016207e+00 -1.606527e-03 -1.628691e-03
106 0 1.016207e+00 -1.606722e-03 -1.626763e-03
