x y rho u v
0 0 1.035303e+00 -5.066451e-03 -4.989761e-03
1 0 1.035304e+00 -5.067477e-03 -4.991113e-03
2 0 1.035305e+00 -5.068635e-03 -4.990999e-03
3 0 1.035305e+00 -5.069868e-03 -4.990356e-03
4 0 1.035305e+00 -5.071685e-03 -4.990494e-03
5 0 1.035306e+00 -5.072873e-03 -4.990629e-03
6 0 1.035305e+00 -5.074379e-03 -4.990602e-03
7 0 1.035304e+00 -5.075388e-03 -4.990775e-03
8 0 1.035302e+00 -5.077273e-03 -4.990710e-03
9 0 1.035301e+00 -5.078480e-03 -4.990864e-03
10 0 1.035300e+00 -5.079845e-03 -4.990814e-03
11 0 1.035298e+00 -5.080979e-03 -4.990732e-03
12 0 1.035297e+00 -5.082430e-03 -4.990517e-03
13 0 1.035296e+00 -5.083421e-03 -4.990405e-03
14 0 1.035294e+00 -5.084849e-03 -4.990473e-03
15 0 1.035293e+00 -5.085441e-03 -4.990541e-03
16 0 1.035292e+00 -5.086393e-03 -4.990759e-03
17 0 1.035291e+00 -5.086749e-03 -4.990798e-03
18 0 1.035290e+00 -5.087125e-03 -4.990849e-03
19 0 1.035287e+00 -5.087275e-03 -4.991062e-03
20 0 1.035284e+00 -5.087640e-03 -4.991102e-03
21 0 1.035282e+00 -5.088042e-03 -4.990901e-03
22 0 1.035280e+00 -5.088318e-03 -4.990864e-03
23 0 1.035277e+00 -5.088441e-03 -4.990881e-03
24 0 1.035276e+00 -5.088443e-03 -4.990879e-03
25 0 1.035274e+00 -5.088396e-03 -4.990860e-03
26 0 1.035272e+00 -5.088208e-03 -4.990678e-03
27 0 1.035271e+00 -5.088125e-03 -4.990578e-03
28 0 1.035269e+00 -5.088323e-03 -4.990593e-03
29 0 1.035269e+00 -5.087761e-03 -4.990727e-03
30 0 1.035267e+00 -5.086687e-03 -4.990762e-03
31 0 1.035266e+00 -5.085440e-03 -4.990729e-03
32 0 1.035265e+00 -5.084329e-03 -4.990682e-03
33 0 1.035263e+00 -5.082978e-03 -4.990747e-03
34 0 1.035262e+00 -5.081181e-03 -4.990809e-03
35 0 1.035260e+00 -5.079924e-03 -4.990913e-03
36 0 1.035259e+00 -5.077889e-03 -4.990845e-03
37 0 1.035259e+00 -5.076309e-03 -4.990692e-03
38 0 1.035258e+00 -5.074399e-03 -4.990468e-03
39 0 1.035257e+00 -5.072627e-03 -4.990368e-03
40 0 1.035257e+00 -5.069872e-03 -4.989982e-03
41 0 1.035256e+00 -5.067610e-03 -4.989893e-03
42 0 1.035256e+00 -5.065052e-03 -4.989770e-03
43 0 1.035256e+00 -5.062913e-03 -4.989499e-03
44 0 1.035257e+00 -5.059875e-03 -4.989462e-03
45 0 1.035257e+00 -5.057431e-03 -4.989604e-03
46 0 1.035258e+00 -5.054110e-03 -4.989504e-03
47 0 1.035259e+00 -5.051638e-03 -4.989400e-03
48 0 1.035261e+00 -5.048352e-03 -4.989295e-03
49 0 1.035263e+00 -5.045430e-03 -4.989282e-03
50 0 1.035265e+00 -5.042111e-03 -4.989297e-03
51 0 1.035267e+00 -5.039153e-03 -4.989270e-03
52 0 1.035268e+00 -5.035381e-03 -4.989172e-03
53 0 1.035269e+00 -5.032113e-03 -4.989141e-03
54 0 1.035270e+00 -5.028300e-03 -4.989008e-03
55 0 1.035271e+00 -5.024845e-03 -4.989219e-03
56 0 1.035272e+00 -5.020477e-03 -4.989360e-03
57 0 1.035274e+00 -5.016608e-03 -4.989516e-03
58 0 1.035274e+00 -5.011790e-03 -4.989723e-03
59 0 1.035275e+00 -5.007358e-03 -4.989892e-03
60 0 1.035275e+00 -5.002191e-03 -4.989926e-03
61 0 1.035276e+00 -4.997583e-03 -4.990047e-03
62 0 1.035276e+00 -4.991726e-03 -4.990010e-03
