x y rho u v
0 0 1.020899e+00 -2.923612e-03 -2.907565e-03
1 0 1.020900e+00 -2.927418e-03 -2.906556e-03
2 0 1.020901e+00 -2.925270e-03 -2.906136e-03
3 0 1.020902e+00 -2.929815e-03 -2.906151e-03
4 0 1.020902e+00 -2.926933e-03 -2.905960e-03
5 0 1.020903e+00 -2.932428e-03 -2.906105e-03
6 0 1.020903e+00 -2.928936e-03 -2.905929e-03
7 0 1.020904e+00 -2.934479e-03 -2.905816e-03
8 0 1.020905e+00 -2.930914e-03 -2.905576e-03
9 0 1.020905e+00 -2.936000e-03 -2.905318e-03
10 0 1.020906e+00 -2.932669e-03 -2.905226e-03
11 0 1.020906e+00 -2.936970e-03 -2.905153e-03
12 0 1.020906e+00 -2.934216e-03 -2.905095e-03
13 0 1.020907e+00 -2.937891e-03 -2.905036e-03
14 0 1.020907e+00 -2.935619e-03 -2.904964e-03
15 0 1.020907e+00 -2.938918e-03 -2.904962e-03
16 0 1.020907e+00 -2.936819e-03 -2.905051e-03
17 0 1.020908e+00 -2.940125e-03 -2.905002e-03
18 0 1.020908e+00 -2.938040e-03 -2.904869e-03
19 0 1.020909e+00 -2.941427e-03 -2.904556e-03
20 0 1.020911e+00 -2.939331e-03 -2.904363e-03
21 0 1.020911e+00 -2.942536e-03 -2.904046e-03
22 0 1.020912e+00 -2.940740e-03 -2.903650e-03
23 0 1.020913e+00 -2.943949e-03 -2.903314e-03
24 0 1.020913e+00 -2.942021e-03 -2.902904e-03
25 0 1.020914e+00 -2.945389e-03 -2.902732e-03
26 0 1.020913e+00 -2.943021e-03 -2.902235e-03
27 0 1.020914e+00 -2.946082e-03 -2.902125e-03
28 0 1.020914e+00 -2.943982e-03 -2.901836e-03
29 0 1.020913e+00 -2.946895e-03 -2.901568e-03
30 0 1.020913e+00 -2.944559e-03 -2.901503e-03
31 0 1.020912e+00 -2.947053e-03 -2.901619e-03
32 0 1.020910e+00 -2.944539e-03 -2.901567e-03
33 0 1.020909e+00 -2.946693e-03 -2.901545e-03
34 0 1.020908e+00 -2.944400e-03 -2.901526e-03
35 0 1.020907e+00 -2.946537e-03 -2.901546e-03
36 0 1.020905e+00 -2.943758e-03 -2.901616e-03
37 0 1.020903e+00 -2.945835e-03 -2.901890e-03
38 0 1.020901e+00 -2.942633e-03 -2.901846e-03
39 0 1.020899e+00 -2.944870e-03 -2.902078e-03
40 0 1.020897e+00 -2.941296e-03 -2.901979e-03
41 0 1.020894e+00 -2.943910e-03 -2.901645e-03
42 0 1.020892e+00 -2.940070e-03 -2.901547e-03
43 0 1.020890e+00 -2.943168e-03 -2.901060e-03
44 0 1.020888e+00 -2.938928e-03 -2.900724e-03
45 0 1.020887e+00 -2.941921e-03 -2.900471e-03
46 0 1.020885e+00 -2.937402e-03 -2.900287e-03
47 0 1.020883e+00 -2.940409e-03 -2.900065e-03
48 0 1.020882e+00 -2.936296e-03 -2.900026e-03
49 0 1.020882e+00 -2.939685e-03 -2.899782e-03
50 0 1.020881e+00 -2.935120e-03 -2.899666e-03
51 0 1.020881e+00 -2.938707e-03 -2.899542e-03
52 0 1.020880e+00 -2.934042e-03 -2.899422e-03
53 0 1.020880e+00 -2.937780e-03 -2.899475e-03
54 0 1.020880e+00 -2.933158e-03 -2.899555e-03
55 0 1.020880e+00 -2.936750e-03 -2.899498e-03
56 0 1.020880e+00 -2.932739e-03 -2.899439e-03
57 0 1.020880e+00 -2.935939e-03 -2.899604e-03
58 0 1.020880e+00 -2.932200e-03 -2.899845e-03
59 0 1.020879e+00 -2.934569e-03 -2.900065e-03
60 0 1.020879e+00 -2.931306e-03 -2.900499e-03
61 0 1.020879e+00 -2.933568e-03 -2.900766e-03
62 0 1.020879e+00 -2.930326e-03 -2.901113e-03
63 0 1.020879e+00 -2.932551e-03 -2.901621e-03
64 0 1.020879e+00 -2.929010e-03 -2.902408e-03
65 0 1.020879e+00 -2.931278e-03 -2.902927e-03
66 0 1.020878e+00 -2.927247e-03 -2.903396e-03
67 0 1.020878e+00 -2.929745e-03 -2.903604e-03
68 0 1.020878e+00 -2.926010e-03 -2.903990e-03
69 0 1.020878e+00 -2.927891e-03 -2.904190e-03
70 0 1.020878e+00 -2.925711e-03 -2.904401e-03
71 0 1.020878e+00 -2.927106e-03 -2.904730e-03
72 0 1.020878e+00 -2.925694e-03 -2.904954e-03
73 0 1.020879e+00 -2.926780e-03 -2.905256e-03
74 0 1.020879e+00 -2.925171e-03 -2.905594e-03
75 0 1.020880e+00 -2.926171e-03 -2.906024e-03
76 0 1.020880e+00 -2.924372e-03 -2.906408e-03
77 0 1.020879e+00 -2.925111e-03 -2.906571e-03
78 0 1.020879e+00 -2.923074e-03 -2.906781e-03
79 0 1.020878e+00 -2.923595e-03 -2.906802e-03
80 0 1.020877e+00 -2.921741e-03 -2.906872e-03
81 0 1.020876e+00 -2.922114e-03 -2.906948e-03
82 0 1.020875e+00 -2.920320e-03 -2.907147e-03
83 0 1.020875e+00 -2.920342e-03 -2.907464e-03
84 0 1.020874e+00 -2.918648e-03 -2.907611e-03
85 0 1.020874e+00 -2.919077e-03 -2.907631e-03
86 0 1.020874e+00 -2.917734e-03 -2.907531e-03
87 0 1.020875e+00 -2.917786e-03 -2.907851e-03
88 0 1.020874e+00 -2.916328e-03 -2.908187e-03
89 0 1.020873e+00 -2.916445e-03 -2.908324e-03
90 0 1.020873e+00 -2.915240e-03 -2.908874e-03
91 0 1.020873e+00 -2.915187e-03 -2.909616e-03
92 0 1.020873e+00 -2.914321e-03 -2.910338e-03
93 0 1.020874e+00 -2.914115e-03 -2.911211e-03
94 0 1.020874e+00 -2.913546e-03 -2.912133e-03
95 0 1.020875e+00 -2.913318e-03 -2.912878e-03
96 0 1.020875e+00 -2.913248e-03 -2.913421e-03
97 0 1.020876e+00 -2.913417e-03 -2.913981e-03
98 0 1.020877e+00 -2.913400e-03 -2.914464e-03
99 0 1.020878e+00 -2.913134e-03 -2.914699e-03
100 0 1.020879e+00 -2.913124e-03 -2.914885e-03
101 0 1.020881e+00 -2.912874e-03 -2.914954e-03
102 0 1.020882e+00 -2.913041e-03 -2.915199e-03
103 0 1.020883e+00 -2.912325e-03 -2.915206e-03
104 0 1.020884e+00 -2.912785e-03 -2.915321e-03
105 0 1.020884e+00 -2.911817e-03 -2.915285e-03
106 0 1.020884e+00 -2.912174e-03 -2.915241e-03
107 0 1.020883e+00 -2.911315e-03 -2.915123e-03
108 0 1.020883e+00 -2.912059e-03 -2.914805e-03
109 0 1.020883e+00 -2.911031e-03 -2.914354e-03
110 0 1.020883e+00 -2.911974e-03 -2.913844e-03
111 0 1.020884e+00 -2.910998e-03 -2.913224e-03
112 0 1.020884e+00 -2.912002e-03 -2.912630e-03
113 0 1.020884e+00 -2.911219e-03 -2.911860e-03
114 0 1.020884e+00 -2.912306e-03 -2.910916e-03
115 0 1.020884e+00 -2.911724e-03 -2.909923e-03
116 0 1.020885e+00 -2.912758e-03 -2.909215e-03
117 0 1.020885e+00 -2.912625e-03 -2.908324e-03
118 0 1.020887e+00 -2.913888e-03 -2.907883e-03
119 0 1.020887e+00 -2.913941e-03 -2.907565e-03
120 0 1.020888e+00 -2.915537e-03 -2.907535e-03
121 0 1.020889e+00 -2.914953e-03 -2.907255e-03
122 0 1.020890e+00 -2.917842e-03 -2.907021e-03
123 0 1.020892e+00 -2.916661e-03 -2.906836e-03
124 0 1.020893e+00 -2.920250e-03 -2.906276e-03
125 0 1.020894e+00 -2.919025e-03 -2.905591e-03
126 0 1.020895e+00 -2.923009e-03 -2.905461e-03
127 0 1.020896e+00 -2.921844e-03 -2.905498e-03
0 1 1.020900e+00 -2.924779e-03 -2.905499e-03
1 1 1.020901e+00 -2.928629e-03 -2.904737e-03
2 1 1.020902e+00 -2.926960e-03 -2.904418e-03
3 1 1.020903e+00 -2.931345e-03 -2.904432e-03
