x y rho u v
0 0 1.029025e+00 -4.192484e-03 -3.910395e-03
1 0 1.029037e+00 -4.193005e-03 -3.899950e-03
2 0 1.029049e+00 -4.192865e-03 -3.894815e-03
3 0 1.029058e+00 -4.195012e-03 -3.893532e-03
4 0 1.029067e+00 -4.196295e-03 -3.893853e-03
5 0 1.029076e+00 -4.197672e-03 -3.894005e-03
6 0 1.029084e+00 -4.198148e-03 -3.894154e-03
7 0 1.029092e+00 -4.198706e-03 -3.894038e-03
8 0 1.029099e+00 -4.198605e-03 -3.894019e-03
9 0 1.029106e+00 -4.198730e-03 -3.894050e-03
10 0 1.029112e+00 -4.197822e-03 -3.893890e-03
11 0 1.029118e+00 -4.196922e-03 -3.893916e-03
12 0 1.029124e+00 -4.195435e-03 -3.893806e-03
13 0 1.029130e+00 -4.193943e-03 -3.894055e-03
14 0 1.029136e+00 -4.192017e-03 -3.894252e-03
15 0 1.029142e+00 -4.190696e-03 -3.894613e-03
16 0 1.029148e+00 -4.188519e-03 -3.894771e-03
17 0 1.029154e+00 -4.187171e-03 -3.894912e-03
18 0 1.029159e+00 -4.184755e-03 -3.894897e-03
19 0 1.029164e+00 -4.183286e-03 -3.894686e-03
20 0 1.029169e+00 -4.180543e-03 -3.894972e-03
21 0 1.029174e+00 -4.178701e-03 -3.894891e-03
22 0 1.029180e+00 -4.175936e-03 -3.894683e-03
23 0 1.029185e+00 -4.173456e-03 -3.894638e-03
24 0 1.029190e+00 -4.170384e-03 -3.894599e-03
25 0 1.029196e+00 -4.167378e-03 -3.894338e-03
26 0 1.029201e+00 -4.164005e-03 -3.894359e-03
27 0 1.029206e+00 -4.160504e-03 -3.894533e-03
28 0 1.029211e+00 -4.156399e-03 -3.894457e-03
29 0 1.029217e+00 -4.152957e-03 -3.894026e-03
30 0 1.029222e+00 -4.148467e-03 -3.894078e-03
31 0 1.029227e+00 -4.144382e-03 -3.893903e-03
32 0 1.029233e+00 -4.139803e-03 -3.893711e-03
33 0 1.029238e+00 -4.135287e-03 -3.893512e-03
34 0 1.029244e+00 -4.129907e-03 -3.893697e-03
35 0 1.029250e+00 -4.125144e-03 -3.893821e-03
36 0 1.029255e+00 -4.119512e-03 -3.893977e-03
37 0 1.029260e+00 -4.114693e-03 -3.894127e-03
38 0 1.029264e+00 -4.109156e-03 -3.893760e-03
39 0 1.029267e+00 -4.103927e-03 -3.893756e-03
40 0 1.029270e+00 -4.098294e-03 -3.893829e-03
41 0 1.029272e+00 -4.093180e-03 -3.893932e-03
42 0 1.029273e+00 -4.087322e-03 -3.894245e-03
43 0 1.029273e+00 -4.081722e-03 -3.894533e-03
44 0 1.029272e+00 -4.075896e-03 -3.894909e-03
45 0 1.029269e+00 -4.070604e-03 -3.894998e-03
46 0 1.029263e+00 -4.065161e-03 -3.895236e-03
47 0 1.029257e+00 -4.059803e-03 -3.895386e-03
48 0 1.029248e+00 -4.054795e-03 -3.895301e-03
49 0 1.029237e+00 -4.050030e-03 -3.895437e-03
50 0 1.029224e+00 -4.045794e-03 -3.895256e-03
51 0 1.029209e+00 -4.041916e-03 -3.895261e-03
52 0 1.029194e+00 -4.038383e-03 -3.895424e-03
53 0 1.029176e+00 -4.035264e-03 -3.895397e-03
54 0 1.029159e+00 -4.032521e-03 -3.895302e-03
55 0 1.029140e+00 -4.030134e-03 -3.895455e-03
56 0 1.029121e+00 -4.027750e-03 -3.895436e-03
57 0 1.029101e+00 -4.026006e-03 -3.895517e-03
58 0 1.029082e+00 -4.024303e-03 -3.895679e-03
59 0 1.029062e+00 -4.023200e-03 -3.895827e-03
60 0 1.029043e+00 -4.021992e-03 -3.895938e-03
61 0 1.029023e+00 -4.021077e-03 -3.896154e-03
62 0 1.029004e+00 -4.019848e-03 -3.896085e-03
63 0 1.028985e+00 -4.019210e-03 -3.896324e-03
64 0 1.028967e+00 -4.018700e-03 -3.896402e-03
65 0 1.028949e+00 -4.018234e-03 -3.896409e-03
66 0 1.028931e+00 -4.017575e-03 -3.896556e-03
67 0 1.028913e+00 -4.017301e-03 -3.896480e-03
68 0 1.028896e+00 -4.016872e-03 -3.896448e-03
69 0 1.028880e+00 -4.016751e-03 -3.896645e-03
70 0 1.028864e+00 -4.016430e-03 -3.896962e-03
71 0 1.028849e+00 -4.016498e-03 -3.896954e-03
72 0 1.028834e+00 -4.016437e-03 -3.896736e-03
73 0 1.028820e+00 -4.016703e-03 -3.896600e-03
74 0 1.028807e+00 -4.016494e-03 -3.896647e-03
75 0 1.028795e+00 -4.017003e-03 -3.896780e-03
76 0 1.028783e+00 -4.016948e-03 -3.896691e-03
77 0 1.028772e+00 -4.017303e-03 -3.896633e-03
