x y rho u v
0 0 1.020298e+00 -2.867280e-03 -2.852520e-03
1 0 1.020299e+00 -2.871075e-03 -2.852027e-03
2 0 1.020301e+00 -2.866855e-03 -2.851752e-03
3 0 1.020302e+00 -2.870918e-03 -2.851545e-03
4 0 1.020304e+00 -2.866924e-03 -2.851221e-03
5 0 1.020305e+00 -2.870602e-03 -2.850785e-03
6 0 1.020306e+00 -2.867354e-03 -2.850427e-03
7 0 1.020306e+00 -2.870679e-03 -2.850205e-03
8 0 1.020306e+00 -2.867234e-03 -2.850026e-03
9 0 1.020306e+00 -2.870718e-03 -2.849811e-03
10 0 1.020307e+00 -2.867458e-03 -2.849312e-03
11 0 1.020307e+00 -2.871074e-03 -2.848680e-03
12 0 1.020307e+00 -2.867573e-03 -2.848149e-03
13 0 1.020307e+00 -2.871392e-03 -2.847775e-03
14 0 1.020307e+00 -2.867564e-03 -2.847550e-03
15 0 1.020307e+00 -2.871272e-03 -2.847362e-03
16 0 1.020307e+00 -2.867574e-03 -2.847197e-03
17 0 1.020306e+00 -2.870776e-03 -2.846930e-03
18 0 1.020306e+00 -2.867307e-03 -2.846786e-03
19 0 1.020305e+00 -2.869999e-03 -2.846875e-03
20 0 1.020303e+00 -2.866588e-03 -2.846945e-03
21 0 1.020301e+00 -2.869213e-03 -2.846749e-03
22 0 1.020300e+00 -2.865705e-03 -2.846796e-03
23 0 1.020299e+00 -2.868512e-03 -2.846428e-03
24 0 1.020297e+00 -2.864496e-03 -2.845964e-03
25 0 1.020295e+00 -2.867664e-03 -2.845465e-03
26 0 1.020292e+00 -2.862398e-03 -2.844742e-03
27 0 1.020291e+00 -2.866693e-03 -2.844386e-03
28 0 1.020288e+00 -2.860613e-03 -2.844000e-03
29 0 1.020286e+00 -2.865967e-03 -2.843693e-03
30 0 1.020285e+00 -2.859407e-03 -2.843278e-03
31 0 1.020283e+00 -2.865505e-03 -2.842877e-03
32 0 1.020282e+00 -2.858688e-03 -2.842400e-03
33 0 1.020281e+00 -2.865112e-03 -2.841894e-03
34 0 1.020281e+00 -2.858428e-03 -2.841497e-03
35 0 1.020281e+00 -2.864709e-03 -2.840976e-03
36 0 1.020281e+00 -2.858500e-03 -2.840373e-03
37 0 1.020280e+00 -2.864423e-03 -2.839691e-03
38 0 1.020279e+00 -2.858835e-03 -2.839093e-03
39 0 1.020278e+00 -2.863708e-03 -2.838356e-03
40 0 1.020276e+00 -2.858501e-03 -2.837687e-03
41 0 1.020275e+00 -2.863031e-03 -2.837010e-03
42 0 1.020273e+00 -2.858931e-03 -2.836484e-03
43 0 1.020272e+00 -2.862595e-03 -2.836105e-03
44 0 1.020269e+00 -2.858521e-03 -2.835774e-03
45 0 1.020267e+00 -2.861852e-03 -2.835581e-03
46 0 1.020265e+00 -2.858033e-03 -2.835230e-03
47 0 1.020263e+00 -2.860652e-03 -2.835071e-03
48 0 1.020259e+00 -2.856995e-03 -2.835314e-03
49 0 1.020257e+00 -2.859170e-03 -2.835250e-03
50 0 1.020253e+00 -2.855909e-03 -2.835651e-03
51 0 1.020251e+00 -2.857865e-03 -2.836014e-03
52 0 1.020249e+00 -2.855230e-03 -2.836226e-03
53 0 1.020248e+00 -2.857892e-03 -2.836429e-03
54 0 1.020247e+00 -2.855067e-03 -2.836650e-03
55 0 1.020246e+00 -2.858495e-03 -2.836437e-03
56 0 1.020246e+00 -2.854761e-03 -2.836537e-03
57 0 1.020245e+00 -2.859026e-03 -2.836709e-03
58 0 1.020245e+00 -2.854487e-03 -2.836759e-03
59 0 1.020244e+00 -2.859296e-03 -2.836884e-03
60 0 1.020244e+00 -2.854408e-03 -2.836745e-03
61 0 1.020242e+00 -2.859187e-03 -2.836806e-03
62 0 1.020242e+00 -2.854249e-03 -2.836867e-03
63 0 1.020242e+00 -2.859228e-03 -2.837150e-03
64 0 1.020241e+00 -2.854789e-03 -2.837489e-03
65 0 1.020241e+00 -2.859316e-03 -2.837684e-03
66 0 1.020241e+00 -2.855658e-03 -2.838108e-03
67 0 1.020241e+00 -2.859669e-03 -2.838576e-03
68 0 1.020241e+00 -2.856364e-03 -2.839036e-03
69 0 1.020242e+00 -2.860714e-03 -2.839463e-03
70 0 1.020241e+00 -2.857113e-03 -2.839740e-03
71 0 1.020241e+00 -2.861837e-03 -2.840144e-03
72 0 1.020240e+00 -2.857252e-03 -2.840472e-03
73 0 1.020241e+00 -2.862919e-03 -2.841036e-03
74 0 1.020240e+00 -2.857936e-03 -2.841802e-03
75 0 1.020240e+00 -2.864048e-03 -2.842444e-03
76 0 1.020241e+00 -2.858876e-03 -2.843166e-03
77 0 1.020241e+00 -2.865085e-03 -2.843801e-03
78 0 1.020243e+00 -2.860617e-03 -2.844384e-03
79 0 1.020243e+00 -2.865684e-03 -2.844884e-03
80 0 1.020243e+00 -2.862162e-03 -2.845459e-03
